CID,segment,country,city,state,zipcode,region,date
SS20875,Cons,United States,Redmond,Washington,98052,W,2/9/2014
SS20875,Cons,United States,Redmond,Washington,98052,W,2/9/2014
RD19720,Cons,United States,Daytona Beach,FL,32114,S,12/21/2012
RD19720,Cons,United States,Daytona Beach,FL,32114,S,12/21/2012
GZ14470,Cons,United States,Bullhead City,AZ,86442,W,12/20/2012
GZ14470,Cons,United States,Bullhead City,AZ,86442,W,12/20/2012
SN20710,Home,United States,Los Angeles,California,90049,W,1/12/2012
SN20710,Home,United States,Los Angeles,California,90049,W,1/12/2012
DK12895,Cons,United States,Franklin,Tennessee,37064,S,2/9/2014
VM21835,Cons,United States,Portage,Indiana,46368,C,3/22/2011
GB14575,Cons,United States,Arlington,Virginia,22204,S,12/18/2014
ND18370,Cons,United States,San Francisco,California,94110,W,3/20/2014
ND18370,Cons,United States,San Francisco,California,94110,W,3/20/2014
ND18370,Cons,United States,San Francisco,California,94110,W,3/20/2014
ND18370,Cons,United States,San Francisco,California,94110,W,3/20/2014
MM17260,Cons,United States,New Rochelle,NY,10801,E,9/19/2013
MM17260,Cons,United States,New Rochelle,NY,10801,E,9/19/2013
MV17485,Cons,United States,Mesa,AZ,85204,W,11/25/2014
MV17485,Cons,United States,Mesa,AZ,85204,W,11/25/2014
JL15130,Cons,United States,Lancaster,Ohio,43130,E,4/16/2014
JL15130,Cons,United States,Lancaster,Ohio,43130,E,4/16/2014
AG10330,Cons,United States,Stockton,California,95207,W,11/12/2014
AG10330,Cons,United States,Stockton,California,95207,W,11/12/2014
MD17860,Corp,United States,Asheville,North Carolina,28806,S,11/25/2014
RO19780,Cons,United States,Clarksville,Tennessee,37042,S,4/12/2012
RO19780,Cons,United States,Clarksville,Tennessee,37042,S,4/12/2012
RR19315,Cons,United States,Aurora,Illinois,60505,C,12/12/2014
RR19315,Cons,United States,Aurora,Illinois,60505,C,12/12/2014
RR19315,Cons,United States,Aurora,Illinois,60505,C,12/12/2014
CP12340,Corp,United States,Warwick,Rhode Island,2886,E,5/22/2013
LL16840,Cons,United States,Lafayette,Louisiana,70506,S,2/18/2014
NC18340,Cons,United States,Fargo,North Dakota,58103,C,5/21/2014
NC18340,Cons,United States,Fargo,North Dakota,58103,C,5/21/2014
NC18340,Cons,United States,Fargo,North Dakota,58103,C,5/21/2014
NC18340,Cons,United States,Fargo,North Dakota,58103,C,5/21/2014
NC18340,Cons,United States,Fargo,North Dakota,58103,C,5/21/2014
HA14920,Cons,United States,Chicago,Illinois,60623,C,9/14/2014
HA14920,Cons,United States,Chicago,Illinois,60623,C,9/14/2014
MA17995,Home,United States,Lawrence,Indiana,46226,C,6/11/2013
MA17995,Home,United States,Lawrence,Indiana,46226,C,6/11/2013
MA17995,Home,United States,Lawrence,Indiana,46226,C,6/11/2013
LH16900,Cons,United States,Elkhart,Indiana,46514,C,7/24/2014
LH16900,Cons,United States,Elkhart,Indiana,46514,C,7/24/2014
SB20290,Corp,United States,Kent,Ohio,44240,E,11/19/2013
BT11305,Home,United States,San Gabriel,California,91776,W,4/25/2011
BT11305,Home,United States,San Gabriel,California,91776,W,4/25/2011
BT11305,Home,United States,San Gabriel,California,91776,W,4/25/2011
PS18970,Home,United States,Henderson,Kentucky,42420,S,2/12/2012
PS18970,Home,United States,Henderson,Kentucky,42420,S,2/12/2012
TB21625,Cons,United States,San Francisco,California,94110,W,10/25/2012
TB21625,Cons,United States,San Francisco,California,94110,W,10/25/2012
RA19915,Cons,United States,Highland Park,Illinois,60035,C,7/20/2012
RA19915,Cons,United States,Highland Park,Illinois,60035,C,7/20/2012
RA19915,Cons,United States,Highland Park,Illinois,60035,C,7/20/2012
RA19915,Cons,United States,Highland Park,Illinois,60035,C,7/20/2012
BP11095,Corp,United States,San Francisco,California,94122,W,3/11/2013
BP11095,Corp,United States,San Francisco,California,94122,W,3/11/2013
CD11920,Cons,United States,New York City,NY,10035,E,11/21/2014
CD11920,Cons,United States,New York City,NY,10035,E,11/21/2014
CD11920,Cons,United States,New York City,NY,10035,E,11/21/2014
CD11920,Cons,United States,New York City,NY,10035,E,11/21/2014
KB16585,Corp,United States,Dallas,Texas,75081,C,9/9/2013
KB16585,Corp,United States,Dallas,Texas,75081,C,9/9/2013
SW20245,Cons,United States,Springfield,Ohio,45503,E,7/20/2011
SW20245,Cons,United States,Springfield,Ohio,45503,E,7/20/2011
AH10690,Corp,United States,San Diego,California,92024,W,11/16/2013
JL15835,Cons,United States,Philadelphia,Pennsylvania,19120,E,7/7/2011
JL15835,Cons,United States,Philadelphia,Pennsylvania,19120,E,7/7/2011
GZ14470,Cons,United States,Columbia,MD,21044,E,3/18/2013
GZ14470,Cons,United States,Columbia,MD,21044,E,3/18/2013
GZ14470,Cons,United States,Columbia,MD,21044,E,3/18/2013
RC19825,Cons,United States,Colorado Springs,Colorado,80906,W,12/27/2013
CL12565,Cons,United States,New York City,NY,10009,E,2/9/2011
MW18220,Cons,United States,Philadelphia,Pennsylvania,19140,E,5/7/2012
MW18220,Cons,United States,Philadelphia,Pennsylvania,19140,E,5/7/2012
BF10975,Corp,United States,Columbus,Indiana,47201,C,11/21/2013
BF10975,Corp,United States,Columbus,Indiana,47201,C,11/21/2013
BF10975,Corp,United States,Columbus,Indiana,47201,C,11/21/2013
SN20710,Home,United States,Los Angeles,California,90004,W,6/5/2011
SN20710,Home,United States,Los Angeles,California,90004,W,6/5/2011
TB21280,Cons,United States,New York City,NY,10024,E,6/21/2011
TB21280,Cons,United States,New York City,NY,10024,E,6/21/2011
TB21280,Cons,United States,New York City,NY,10024,E,6/21/2011
JB15400,Corp,United States,Lawrence,Massachusetts,1841,E,8/20/2014
AH10210,Cons,United States,San Francisco,California,94122,W,6/12/2011
AH10210,Cons,United States,San Francisco,California,94122,W,6/12/2011
KL16645,Cons,United States,Detroit,Michigan,48205,C,4/13/2014
MH17455,Cons,United States,Hamilton,Ohio,45011,E,12/20/2011
EC14050,Cons,United States,Columbus,Ohio,43229,E,12/17/2011
GH14665,Cons,United States,Chicago,Illinois,60610,C,11/17/2012
SC20095,Cons,United States,Margate,FL,33063,S,4/3/2011
TB21355,Corp,United States,Sandy Springs,Georgia,30328,S,5/19/2014
TB21355,Corp,United States,Sandy Springs,Georgia,30328,S,5/19/2014
TB21355,Corp,United States,Sandy Springs,Georgia,30328,S,5/19/2014
TB21355,Corp,United States,Sandy Springs,Georgia,30328,S,5/19/2014
TB21355,Corp,United States,Sandy Springs,Georgia,30328,S,5/19/2014
DW13195,Corp,United States,Albuquerque,New Mexico,87105,W,9/23/2014
CL12565,Cons,United States,Tulsa,Oklahoma,74133,C,3/22/2014
LT17110,Cons,United States,Orange,New Jersey,7050,E,9/15/2014
AP10915,Cons,United States,Henderson,Kentucky,42420,S,4/11/2013
AP10915,Cons,United States,Henderson,Kentucky,42420,S,4/11/2013
AP10915,Cons,United States,Henderson,Kentucky,42420,S,4/11/2013
AP10915,Cons,United States,Henderson,Kentucky,42420,S,4/11/2013
AP10915,Cons,United States,Henderson,Kentucky,42420,S,4/11/2013
CB12415,Cons,United States,Chicago,Illinois,60653,C,4/5/2013
CB12415,Cons,United States,Chicago,Illinois,60653,C,4/5/2013
CB12415,Cons,United States,Chicago,Illinois,60653,C,4/5/2013
MT17815,Cons,United States,Port Arthur,Texas,77642,C,12/28/2013
MT17815,Cons,United States,Port Arthur,Texas,77642,C,12/28/2013
DK13375,Cons,United States,Westland,Michigan,48185,C,7/23/2013
DK13375,Cons,United States,Westland,Michigan,48185,C,7/23/2013
DK13375,Cons,United States,Westland,Michigan,48185,C,7/23/2013
DK13375,Cons,United States,Westland,Michigan,48185,C,7/23/2013
SR20740,Home,United States,Bloomington,Indiana,47401,C,11/16/2011
SR20740,Home,United States,Bloomington,Indiana,47401,C,11/16/2011
SR20740,Home,United States,Bloomington,Indiana,47401,C,11/16/2011
SR20740,Home,United States,Bloomington,Indiana,47401,C,11/16/2011
LH17155,Cons,United States,Los Angeles,California,90032,W,6/19/2012
LH17155,Cons,United States,Los Angeles,California,90032,W,6/19/2012
LH17155,Cons,United States,Los Angeles,California,90032,W,6/19/2012
AA10645,Cons,United States,San Francisco,California,94109,W,5/7/2013
AA10645,Cons,United States,San Francisco,California,94109,W,5/7/2013
AA10645,Cons,United States,San Francisco,California,94109,W,5/7/2013
AA10645,Cons,United States,San Francisco,California,94109,W,5/7/2013
AS10630,Home,United States,San Francisco,California,94110,W,3/9/2012
AS10630,Home,United States,San Francisco,California,94110,W,3/9/2012
MC17575,Cons,United States,San Jose,California,95123,W,8/8/2014
SE20110,Cons,United States,Denver,Colorado,80219,W,3/14/2014
DS13030,Home,United States,Aurora,Colorado,80013,W,2/10/2014
DS13030,Home,United States,Aurora,Colorado,80013,W,2/10/2014
DS13030,Home,United States,Aurora,Colorado,80013,W,2/10/2014
DS13030,Home,United States,Aurora,Colorado,80013,W,2/10/2014
DS13030,Home,United States,Aurora,Colorado,80013,W,2/10/2014
DS13030,Home,United States,Aurora,Colorado,80013,W,2/10/2014
NS18640,Corp,United States,Boise,Idaho,83704,W,7/8/2012
KA16525,Cons,United States,New York City,NY,10035,E,2/12/2014
KA16525,Cons,United States,New York City,NY,10035,E,2/12/2014
KA16525,Cons,United States,New York City,NY,10035,E,2/12/2014
KA16525,Cons,United States,New York City,NY,10035,E,2/12/2014
DJ13510,Corp,United States,Philadelphia,Pennsylvania,19140,E,5/13/2014
MG17680,Home,United States,Mentor,Ohio,44060,E,9/30/2014
MG17680,Home,United States,Mentor,Ohio,44060,E,9/30/2014
MG17680,Home,United States,Mentor,Ohio,44060,E,9/30/2014
MG17680,Home,United States,Mentor,Ohio,44060,E,9/30/2014
MG17680,Home,United States,Mentor,Ohio,44060,E,9/30/2014
MG17680,Home,United States,Mentor,Ohio,44060,E,9/30/2014
BD11620,Cons,United States,Lawton,Oklahoma,73505,C,10/23/2014
BD11620,Cons,United States,Lawton,Oklahoma,73505,C,10/23/2014
CD11920,Cons,United States,New York City,NY,10024,E,3/24/2011
XP21865,Cons,United States,Los Angeles,California,90049,W,4/11/2013
XP21865,Cons,United States,Los Angeles,California,90049,W,4/11/2013
XP21865,Cons,United States,Los Angeles,California,90049,W,4/11/2013
XP21865,Cons,United States,Los Angeles,California,90049,W,4/11/2013
XP21865,Cons,United States,Los Angeles,California,90049,W,4/11/2013
XP21865,Cons,United States,Los Angeles,California,90049,W,4/11/2013
XP21865,Cons,United States,Los Angeles,California,90049,W,4/11/2013
CA12055,Home,United States,Houston,Texas,77036,C,5/9/2012
CA12055,Home,United States,Houston,Texas,77036,C,5/9/2012
CA12055,Home,United States,Houston,Texas,77036,C,5/9/2012
JM15250,Cons,United States,Los Angeles,California,90032,W,8/15/2014
JK15730,Cons,United States,Columbus,Ohio,43229,E,1/12/2011
JK15730,Cons,United States,Columbus,Ohio,43229,E,1/12/2011
JK15730,Cons,United States,Columbus,Ohio,43229,E,1/12/2011
JK15730,Cons,United States,Columbus,Ohio,43229,E,1/12/2011
CC12670,Cons,United States,Los Angeles,California,90032,W,6/19/2014
CC12670,Cons,United States,Los Angeles,California,90032,W,6/19/2014
GW14605,Cons,United States,Philadelphia,Pennsylvania,19140,E,3/12/2014
GR14560,Corp,United States,San Francisco,California,94110,W,11/21/2011
FM14215,Corp,United States,Bakersfield,California,93309,W,4/17/2013
FM14215,Corp,United States,Bakersfield,California,93309,W,4/17/2013
MS17980,Corp,United States,Houston,Texas,77095,C,4/7/2011
MS17980,Corp,United States,Houston,Texas,77095,C,4/7/2011
BF11170,Home,United States,Los Angeles,California,90045,W,12/24/2011
BF11170,Home,United States,Los Angeles,California,90045,W,12/24/2011
BF11170,Home,United States,Los Angeles,California,90045,W,12/24/2011
BF11170,Home,United States,Los Angeles,California,90045,W,12/24/2011
BF11170,Home,United States,Los Angeles,California,90045,W,12/24/2011
BF11170,Home,United States,Los Angeles,California,90045,W,12/24/2011
VS21820,Cons,United States,Los Angeles,California,90036,W,5/24/2014
KM16225,Corp,United States,Springfield,Missouri,65807,C,11/11/2013
KM16225,Corp,United States,Springfield,Missouri,65807,C,11/11/2013
LP17095,Cons,United States,Phoenix,AZ,85023,W,3/10/2013
BG11740,Cons,United States,Houston,Texas,77070,C,7/9/2013
BW11200,Cons,United States,Hampton,Virginia,23666,S,2/11/2013
PS18970,Home,United States,Tulsa,Oklahoma,74133,C,10/23/2014
RB19570,Cons,United States,Seattle,Washington,98105,W,9/16/2013
RB19570,Cons,United States,Seattle,Washington,98105,W,9/16/2013
JW16075,Cons,United States,San Francisco,California,94109,W,2/10/2013
ND18460,Corp,United States,Jacksonville,FL,32216,S,6/15/2014
LC16930,Corp,United States,Richmond,Indiana,47374,C,2/21/2011
LC16930,Corp,United States,Richmond,Indiana,47374,C,2/21/2011
BP11095,Corp,United States,Louisville,Colorado,80027,W,2/21/2014
RD19720,Cons,United States,New York City,NY,10024,E,2/11/2011
RD19720,Cons,United States,New York City,NY,10024,E,2/11/2011
BE11335,Home,United States,Rome,NY,13440,E,7/18/2014
BE11335,Home,United States,Rome,NY,13440,E,7/18/2014
BE11335,Home,United States,Rome,NY,13440,E,7/18/2014
RS19765,Corp,United States,Marion,Ohio,43302,E,9/9/2014
KC16540,Cons,United States,Houston,Texas,77041,C,11/15/2013
MB17305,Cons,United States,New York City,NY,10009,E,11/15/2013
MB17305,Cons,United States,New York City,NY,10009,E,11/15/2013
TN21040,Home,United States,Manteca,California,95336,W,10/10/2011
TN21040,Home,United States,Manteca,California,95336,W,10/10/2011
MC18130,Corp,United States,Los Angeles,California,90004,W,3/19/2012
VF21715,Home,United States,Seattle,Washington,98115,W,7/13/2014
VF21715,Home,United States,Seattle,Washington,98115,W,7/13/2014
VF21715,Home,United States,Seattle,Washington,98115,W,7/13/2014
VF21715,Home,United States,Seattle,Washington,98115,W,7/13/2014
ES14080,Corp,United States,Providence,Rhode Island,2908,E,2/3/2012
ES14080,Corp,United States,Providence,Rhode Island,2908,E,2/3/2012
MK17905,Corp,United States,Chicago,Illinois,60653,C,6/17/2014
TM21490,Cons,United States,Oklahoma City,Oklahoma,73120,C,1/4/2014
RL19615,Cons,United States,Chicago,Illinois,60610,C,7/17/2012
RL19615,Cons,United States,Chicago,Illinois,60610,C,7/17/2012
RL19615,Cons,United States,Chicago,Illinois,60610,C,7/17/2012
RL19615,Cons,United States,Chicago,Illinois,60610,C,7/17/2012
RL19615,Cons,United States,Chicago,Illinois,60610,C,7/17/2012
RL19615,Cons,United States,Chicago,Illinois,60610,C,7/17/2012
RL19615,Cons,United States,Chicago,Illinois,60610,C,7/17/2012
NM18520,Cons,United States,Manchester,Connecticut,6040,E,1/5/2014
GK14620,Corp,United States,Los Angeles,California,90049,W,7/13/2011
JF15490,Cons,United States,San Francisco,California,94122,W,12/27/2011
JF15490,Cons,United States,San Francisco,California,94122,W,12/27/2011
EB13930,Cons,United States,La Crosse,Wisconsin,54601,C,2/3/2013
SG20470,Cons,United States,Florence,South Carolina,29501,S,3/23/2012
SG20470,Cons,United States,Florence,South Carolina,29501,S,3/23/2012
ND18370,Cons,United States,Glendale,AZ,85301,W,10/22/2014
CM11815,Corp,United States,El Paso,Texas,79907,C,12/31/2011
EB13870,Cons,United States,San Antonio,Texas,78207,C,5/5/2011
HM14860,Corp,United States,Los Angeles,California,90049,W,4/12/2012
HM14860,Corp,United States,Los Angeles,California,90049,W,4/12/2012
HM14860,Corp,United States,Los Angeles,California,90049,W,4/12/2012
SJ20125,Home,United States,Miramar,FL,33023,S,1/10/2014
DM12955,Corp,United States,Mesa,AZ,85204,W,9/12/2011
MC17575,Cons,United States,Fayetteville,North Carolina,28314,S,4/12/2014
MC17575,Cons,United States,Fayetteville,North Carolina,28314,S,4/12/2014
MC17575,Cons,United States,Fayetteville,North Carolina,28314,S,4/12/2014
DB13660,Cons,United States,Houston,Texas,77095,C,8/11/2012
NF18595,Home,United States,San Jose,California,95123,W,4/19/2011
NM18445,Home,United States,Wichita,Kansas,67212,C,5/25/2012
NM18445,Home,United States,Wichita,Kansas,67212,C,5/25/2012
AB10255,Home,United States,Los Angeles,California,90036,W,7/18/2014
MG17650,Home,United States,Jackson,Michigan,49201,C,12/13/2013
MG17650,Home,United States,Jackson,Michigan,49201,C,12/13/2013
MG17650,Home,United States,Jackson,Michigan,49201,C,12/13/2013
MG17650,Home,United States,Jackson,Michigan,49201,C,12/13/2013
SE20110,Cons,United States,Lewiston,Idaho,83501,W,4/16/2011
AG10765,Home,United States,Hampton,Virginia,23666,S,6/15/2012
AS10045,Corp,United States,New York City,NY,10035,E,2/8/2011
AR10405,Corp,United States,Hattiesburg,Mississippi,39401,S,6/8/2012
AP10720,Home,United States,Philadelphia,Pennsylvania,19140,E,9/20/2013
JB16000,Cons,United States,Philadelphia,Pennsylvania,19140,E,6/13/2013
TS21430,Corp,United States,Los Angeles,California,90045,W,8/27/2013
NL18310,Home,United States,Danville,California,94526,W,3/11/2014
NL18310,Home,United States,Danville,California,94526,W,3/11/2014
NL18310,Home,United States,Danville,California,94526,W,3/11/2014
NL18310,Home,United States,Danville,California,94526,W,3/11/2014
NL18310,Home,United States,Danville,California,94526,W,3/11/2014
NL18310,Home,United States,Danville,California,94526,W,3/11/2014
MC18130,Corp,United States,Los Angeles,California,90004,W,12/27/2013
MC18130,Corp,United States,Los Angeles,California,90004,W,12/27/2013
MC18130,Corp,United States,Los Angeles,California,90004,W,12/27/2013
MC18130,Corp,United States,Los Angeles,California,90004,W,12/27/2013
MC18130,Corp,United States,Los Angeles,California,90004,W,12/27/2013
MC18130,Corp,United States,Los Angeles,California,90004,W,12/27/2013
TC21475,Home,United States,Washington,District of Columbia,20016,E,6/12/2013
MG17650,Home,United States,Milwaukee,Wisconsin,53209,C,2/9/2014
MG17650,Home,United States,Milwaukee,Wisconsin,53209,C,2/9/2014
MG17890,Home,United States,Baltimore,MD,21215,E,7/16/2012
MG17890,Home,United States,Baltimore,MD,21215,E,7/16/2012
MG17890,Home,United States,Baltimore,MD,21215,E,7/16/2012
BF11170,Home,United States,Jacksonville,North Carolina,28540,S,5/26/2012
BF11170,Home,United States,Jacksonville,North Carolina,28540,S,5/26/2012
BF11170,Home,United States,Jacksonville,North Carolina,28540,S,5/26/2012
BF11170,Home,United States,Jacksonville,North Carolina,28540,S,5/26/2012
MS17770,Cons,United States,Rochester,NY,14609,E,2/6/2012
MS17770,Cons,United States,Rochester,NY,14609,E,2/6/2012
MS17770,Cons,United States,Rochester,NY,14609,E,2/6/2012
MS17770,Cons,United States,Rochester,NY,14609,E,2/6/2012
JE15745,Cons,United States,Oceanside,California,92054,W,10/11/2014
HG14965,Corp,United States,Gulfport,Mississippi,39503,S,1/24/2013
EP13915,Cons,United States,Jacksonville,FL,32216,S,1/1/2014
