OID,shipmode,date
US-2011-119081,Standard,9/19/2011
US-2011-119081,Standard,9/19/2011
US-2011-119081,Standard,9/19/2011
CA-2013-140613,Standard,7/23/2013
US-2014-108700,Standard,5/20/2014
CA-2014-160962,Standard,3/5/2014
CA-2014-160962,Standard,3/5/2014
CA-2014-130631,Standard,12/30/2014
CA-2014-130631,Standard,12/30/2014
CA-2014-116680,SC,5/9/2014
CA-2014-116680,SC,5/9/2014
US-2011-107405,Standard,3/21/2011
CA-2014-101574,Standard,5/10/2014
CA-2011-146591,FC,1/20/2011
CA-2011-146591,FC,1/20/2011
CA-2011-146591,FC,1/20/2011
CA-2011-146591,FC,1/20/2011
CA-2011-107706,SC,2/15/2011
CA-2013-122448,Standard,6/15/2013
CA-2011-132451,FC,9/26/2011
CA-2011-132451,FC,9/26/2011
CA-2013-158547,Standard,5/6/2013
CA-2014-116946,Standard,12/20/2014
CA-2014-116946,Standard,12/20/2014
CA-2014-116946,Standard,12/20/2014
CA-2014-121741,1 Day,12/27/2014
CA-2014-169691,FC,6/16/2014
CA-2014-169691,FC,6/16/2014
CA-2014-169691,FC,6/16/2014
CA-2013-121356,Standard,11/21/2013
CA-2011-101770,Standard,3/31/2011
CA-2014-105487,Standard,9/10/2014
CA-2014-105487,Standard,9/10/2014
CA-2014-105487,Standard,9/10/2014
CA-2014-105487,Standard,9/10/2014
CA-2014-148999,Standard,1/31/2014
CA-2011-107573,Standard,12/12/2011
CA-2012-156608,Standard,10/24/2012
CA-2014-134495,SC,2/4/2014
CA-2014-134495,SC,2/4/2014
CA-2014-134495,SC,2/4/2014
CA-2014-134495,SC,2/4/2014
CA-2014-164098,FC,1/27/2014
CA-2011-105249,1 Day,11/28/2011
CA-2011-105249,1 Day,11/28/2011
CA-2011-105249,1 Day,11/28/2011
CA-2012-113523,Standard,4/9/2012
CA-2014-117821,Standard,6/13/2014
CA-2014-164378,SC,7/16/2014
CA-2014-164378,SC,7/16/2014
CA-2014-164378,SC,7/16/2014
CA-2014-164378,SC,7/16/2014
CA-2014-164378,SC,7/16/2014
CA-2014-127782,Standard,3/11/2014
CA-2014-127782,Standard,3/11/2014
CA-2014-127782,Standard,3/11/2014
CA-2014-127782,Standard,3/11/2014
US-2013-162026,1 Day,9/10/2013
CA-2013-150000,Standard,4/15/2013
CA-2012-168529,Standard,8/10/2012
US-2014-152569,Standard,5/16/2014
US-2014-152569,Standard,5/16/2014
US-2011-137680,Standard,2/3/2011
US-2011-137680,Standard,2/3/2011
CA-2012-103177,FC,1/6/2012
CA-2012-103177,FC,1/6/2012
CA-2012-103177,FC,1/6/2012
US-2013-138408,SC,11/19/2013
CA-2014-117667,Standard,5/12/2014
CA-2014-117667,Standard,5/12/2014
CA-2014-117667,Standard,5/12/2014
CA-2014-117667,Standard,5/12/2014
CA-2014-117667,Standard,5/12/2014
CA-2013-110982,FC,6/6/2013
CA-2013-110982,FC,6/6/2013
CA-2013-147123,FC,11/12/2013
CA-2014-154501,Standard,1/5/2014
CA-2014-166933,Standard,4/25/2014
CA-2012-142055,FC,8/5/2012
CA-2012-137106,Standard,3/31/2012
CA-2014-136609,Standard,7/8/2014
CA-2014-160885,Standard,3/12/2014
US-2013-167472,FC,7/6/2013
US-2013-167472,FC,7/6/2013
US-2013-167472,FC,7/6/2013
US-2013-167472,FC,7/6/2013
US-2013-167472,FC,7/6/2013
US-2013-167472,FC,7/6/2013
US-2013-167472,FC,7/6/2013
CA-2012-120551,Standard,4/13/2012
US-2014-150595,Standard,5/23/2014
US-2014-150595,Standard,5/23/2014
US-2014-150595,Standard,5/23/2014
CA-2013-134936,Standard,12/20/2013
CA-2013-134936,Standard,12/20/2013
CA-2013-134936,Standard,12/20/2013
CA-2014-102967,Standard,9/23/2014
CA-2014-151008,FC,8/9/2014
CA-2014-151008,FC,8/9/2014
CA-2011-159800,FC,1/12/2011
CA-2011-159800,FC,1/12/2011
US-2011-159618,Standard,11/16/2011
US-2011-159618,Standard,11/16/2011
US-2011-159618,Standard,11/16/2011
US-2011-159618,Standard,11/16/2011
US-2011-159618,Standard,11/16/2011
CA-2014-116113,SC,3/10/2014
CA-2012-125066,Standard,12/14/2012
CA-2012-125066,Standard,12/14/2012
US-2012-114741,Standard,6/12/2012
US-2012-114741,Standard,6/12/2012
US-2012-114741,Standard,6/12/2012
CA-2014-133263,SC,1/4/2014
CA-2014-133263,SC,1/4/2014
CA-2014-133263,SC,1/4/2014
CA-2014-157966,1 Day,3/14/2014
CA-2014-157966,1 Day,3/14/2014
CA-2014-157966,1 Day,3/14/2014
CA-2014-157966,1 Day,3/14/2014
CA-2014-157966,1 Day,3/14/2014
CA-2014-157966,1 Day,3/14/2014
CA-2014-157966,1 Day,3/14/2014
CA-2011-151162,Standard,5/12/2011
CA-2011-151162,Standard,5/12/2011
CA-2011-151162,Standard,5/12/2011
CA-2011-151162,Standard,5/12/2011
CA-2011-151162,Standard,5/12/2011
CA-2013-136686,Standard,12/13/2013
CA-2013-136686,Standard,12/13/2013
CA-2014-137498,SC,9/15/2014
CA-2014-137498,SC,9/15/2014
CA-2014-137498,SC,9/15/2014
CA-2014-163818,Standard,5/10/2014
CA-2013-161158,Standard,5/14/2013
CA-2011-116673,SC,12/15/2011
CA-2014-105333,Standard,1/12/2014
CA-2014-105333,Standard,1/12/2014
CA-2014-105333,Standard,1/12/2014
CA-2012-149993,FC,3/19/2012
CA-2011-168158,Standard,7/19/2011
CA-2013-115224,SC,9/12/2013
CA-2013-115224,SC,9/12/2013
CA-2011-164742,SC,10/13/2011
CA-2011-164742,SC,10/13/2011
US-2014-108014,Standard,11/20/2014
CA-2014-160325,1 Day,9/25/2014
CA-2014-160325,1 Day,9/25/2014
CA-2012-159779,Standard,9/25/2012
CA-2014-151176,Standard,2/14/2014
CA-2014-151176,Standard,2/14/2014
CA-2011-108903,1 Day,3/10/2011
CA-2011-108903,1 Day,3/10/2011
CA-2011-108903,1 Day,3/10/2011
CA-2013-117919,SC,8/28/2013
CA-2013-117919,SC,8/28/2013
CA-2012-142475,Standard,3/12/2012
CA-2013-134516,Standard,9/21/2013
CA-2013-134516,Standard,9/21/2013
CA-2014-105193,Standard,1/4/2014
CA-2012-168634,Standard,6/12/2012
CA-2014-117198,Standard,1/9/2014
CA-2012-145828,FC,5/10/2012
CA-2014-121027,Standard,8/19/2014
CA-2014-121027,Standard,8/19/2014
CA-2013-147431,Standard,2/2/2013
CA-2013-158001,Standard,8/24/2013
CA-2013-158001,Standard,8/24/2013
CA-2013-158001,Standard,8/24/2013
CA-2014-125745,Standard,1/7/2014
CA-2012-101154,FC,9/18/2012
US-2013-124163,Standard,1/10/2013
US-2013-124163,Standard,1/10/2013
US-2013-124163,Standard,1/10/2013
US-2013-124163,Standard,1/10/2013
CA-2013-121748,SC,10/25/2013
CA-2013-121748,SC,10/25/2013
CA-2011-126683,SC,1/10/2011
CA-2011-126683,SC,1/10/2011
CA-2014-148810,Standard,2/7/2014
CA-2014-148810,Standard,2/7/2014
US-2013-146066,SC,8/22/2013
CA-2011-127614,Standard,2/16/2011
CA-2011-127614,Standard,2/16/2011
CA-2011-127614,Standard,2/16/2011
CA-2013-101742,SC,9/24/2013
CA-2012-134943,FC,5/12/2012
CA-2014-123022,Standard,4/9/2014
CA-2014-123022,Standard,4/9/2014
CA-2014-113208,Standard,3/4/2014
CA-2011-154893,Standard,12/21/2011
CA-2011-154893,Standard,12/21/2011
CA-2011-147900,Standard,9/23/2011
CA-2014-106355,FC,3/4/2014
CA-2013-127985,SC,2/4/2013
CA-2012-166604,SC,5/15/2012
CA-2014-120719,FC,3/24/2014
CA-2014-127117,Standard,4/15/2014
CA-2012-104241,Standard,4/1/2012
CA-2014-168179,Standard,3/11/2014
CA-2014-142342,SC,7/18/2014
CA-2014-142342,SC,7/18/2014
CA-2014-142342,SC,7/18/2014
CA-2014-142342,SC,7/18/2014
CA-2014-109099,Standard,7/10/2014
US-2011-134187,Standard,4/11/2011
CA-2013-145261,FC,12/19/2013
CA-2013-145261,FC,12/19/2013
CA-2013-145261,FC,12/19/2013
CA-2013-145261,FC,12/19/2013
CA-2013-145261,FC,12/19/2013
CA-2013-145261,FC,12/19/2013
CA-2013-145261,FC,12/19/2013
CA-2013-108875,Standard,2/10/2013
CA-2013-108875,Standard,2/10/2013
CA-2013-141957,1 Day,7/22/2013
CA-2013-141957,1 Day,7/22/2013
CA-2013-141957,1 Day,7/22/2013
CA-2013-141957,1 Day,7/22/2013
CA-2013-142405,Standard,6/16/2013
CA-2013-142405,Standard,6/16/2013
CA-2013-142405,Standard,6/16/2013
CA-2012-141012,SC,9/6/2012
CA-2012-141012,SC,9/6/2012
CA-2014-127922,Standard,4/11/2014
CA-2014-127922,Standard,4/11/2014
CA-2013-146318,Standard,1/22/2013
CA-2011-135993,Standard,2/6/2011
CA-2011-135993,Standard,2/6/2011
CA-2011-126802,Standard,12/29/2011
CA-2013-143924,Standard,4/8/2013
CA-2013-143924,Standard,4/8/2013
CA-2013-141551,Standard,1/10/2013
CA-2013-141551,Standard,1/10/2013
CA-2011-164315,Standard,2/4/2011
CA-2011-164315,Standard,2/4/2011
CA-2011-164315,Standard,2/4/2011
CA-2012-131072,1 Day,5/11/2012
CA-2011-131541,1 Day,7/28/2011
CA-2011-131541,1 Day,7/28/2011
CA-2011-131541,1 Day,7/28/2011
CA-2012-119550,Standard,12/26/2012
US-2012-138093,Standard,10/12/2012
US-2012-138093,Standard,10/12/2012
US-2012-138093,Standard,10/12/2012
US-2012-138093,Standard,10/12/2012
US-2012-138093,Standard,10/12/2012
CA-2013-126165,SC,6/5/2013
CA-2014-126123,Standard,10/15/2014
CA-2014-126123,Standard,10/15/2014
CA-2013-143441,1 Day,6/11/2013
CA-2014-148320,Standard,4/11/2014
CA-2013-125661,FC,11/25/2013
CA-2013-125661,FC,11/25/2013
US-2011-123519,Standard,12/14/2011
US-2011-123519,Standard,12/14/2011
US-2011-123519,Standard,12/14/2011
CA-2011-155593,Standard,3/11/2011
CA-2014-136000,SC,9/23/2014
US-2012-160857,Standard,5/15/2012
US-2012-160857,Standard,5/15/2012
US-2012-160857,Standard,5/15/2012
US-2012-160857,Standard,5/15/2012
US-2012-160857,Standard,5/15/2012
CA-2014-115805,1 Day,1/8/2014
US-2011-143707,Standard,1/3/2011
CA-2014-116939,Standard,9/26/2014
CA-2012-124107,SC,9/10/2012
CA-2012-124107,SC,9/10/2012
CA-2012-124107,SC,9/10/2012
CA-2012-124107,SC,9/10/2012
CA-2014-126550,SC,3/4/2014
CA-2012-138674,FC,11/14/2012
CA-2012-138674,FC,11/14/2012
CA-2012-138674,FC,11/14/2012
CA-2013-165820,Standard,1/10/2013
CA-2011-103191,Standard,9/22/2011
CA-2012-103933,FC,9/25/2012
CA-2012-110548,Standard,4/5/2012
CA-2014-117324,Standard,9/12/2014
CA-2014-117324,Standard,9/12/2014
CA-2014-117324,Standard,9/12/2014
CA-2014-117324,Standard,9/12/2014
CA-2014-117324,Standard,9/12/2014
CA-2014-143574,FC,3/7/2014
CA-2014-143574,FC,3/7/2014
CA-2014-143574,FC,3/7/2014
CA-2011-111773,Standard,3/7/2011
CA-2011-148614,Standard,1/21/2011
CA-2011-148614,Standard,1/21/2011
CA-2014-156139,Standard,1/1/2014
US-2014-147886,FC,1/4/2014
US-2014-147886,FC,1/4/2014
US-2014-147886,FC,1/4/2014
US-2014-147886,FC,1/4/2014
US-2014-147886,FC,1/4/2014
US-2014-147886,FC,1/4/2014
US-2014-147886,FC,1/4/2014
CA-2013-113733,Standard,9/12/2013
CA-2013-113733,Standard,9/12/2013
CA-2013-113733,Standard,9/12/2013
CA-2014-104913,Standard,11/19/2014
CA-2011-145800,Standard,5/6/2011
CA-2013-125850,Standard,1/22/2013
CA-2013-125850,Standard,1/22/2013
CA-2013-118514,Standard,3/2/2013
CA-2012-150749,SC,3/4/2012
CA-2011-163748,Standard,10/14/2011
CA-2011-163748,Standard,10/14/2011
CA-2012-119634,Standard,8/16/2012
CA-2012-149300,FC,11/22/2012
US-2013-111528,1 Day,12/31/2013
US-2013-111528,1 Day,12/31/2013
CA-2014-158169,FC,8/13/2014
CA-2014-158169,FC,8/13/2014
CA-2012-162047,FC,3/11/2012
CA-2012-117772,SC,10/9/2012
US-2011-126340,Standard,8/11/2011
CA-2013-149685,Standard,9/10/2013
CA-2014-126396,SC,9/9/2014
CA-2012-154900,Standard,1/3/2012
CA-2012-154900,Standard,1/3/2012
CA-2012-103835,Standard,9/24/2012
CA-2012-103835,Standard,9/24/2012
CA-2012-158939,Standard,1/12/2012
CA-2013-117408,Standard,1/9/2013
CA-2013-142398,Standard,4/13/2013
CA-2013-142398,Standard,4/13/2013
CA-2013-105277,Standard,5/12/2013
CA-2013-112060,Standard,5/12/2013
CA-2011-105270,Standard,11/11/2011
CA-2011-105270,Standard,11/11/2011
US-2012-159513,Standard,2/4/2012
CA-2012-155586,SC,12/12/2012
CA-2012-155586,SC,12/12/2012
CA-2012-155586,SC,12/12/2012
CA-2014-141117,Standard,3/10/2014
CA-2014-141117,Standard,3/10/2014
CA-2014-141117,Standard,3/10/2014
CA-2014-141117,Standard,3/10/2014
CA-2014-115070,SC,4/15/2014
CA-2014-115070,SC,4/15/2014
CA-2014-140186,FC,3/10/2014
CA-2014-140186,FC,3/10/2014
CA-2014-140186,FC,3/10/2014
CA-2014-140186,FC,3/10/2014
CA-2014-140186,FC,3/10/2014
CA-2011-124856,SC,3/10/2011
CA-2011-124856,SC,3/10/2011
CA-2011-124856,SC,3/10/2011
CA-2011-124856,SC,3/10/2011
CA-2011-166716,SC,8/20/2011
CA-2011-123225,FC,7/14/2011
CA-2011-123225,FC,7/14/2011
CA-2012-163440,FC,3/22/2012
US-2014-106796,Standard,5/13/2014
CA-2014-113873,Standard,11/14/2014
CA-2014-113873,Standard,11/14/2014
CA-2013-149783,SC,5/9/2013
CA-2013-149783,SC,5/9/2013
CA-2013-149783,SC,5/9/2013
CA-2013-125017,Standard,6/2/2013
US-2012-163279,Standard,3/22/2012
US-2012-163279,Standard,3/22/2012
US-2012-163279,Standard,3/22/2012
CA-2012-150196,FC,2/7/2012
US-2012-106495,FC,6/15/2012
CA-2011-124730,1 Day,11/26/2011
CA-2011-124730,1 Day,11/26/2011
CA-2011-124730,1 Day,11/26/2011
CA-2011-124730,1 Day,11/26/2011
CA-2011-124730,1 Day,11/26/2011
CA-2014-117632,Standard,5/13/2014
CA-2014-117632,Standard,5/13/2014
CA-2014-117632,Standard,5/13/2014
CA-2014-117632,Standard,5/13/2014
CA-2011-115056,1 Day,2/5/2011
CA-2014-161067,SC,4/9/2014
CA-2014-161067,SC,4/9/2014
CA-2014-161067,SC,4/9/2014
CA-2014-161067,SC,4/9/2014
CA-2013-122063,Standard,4/12/2013
CA-2013-122063,Standard,4/12/2013
CA-2012-111206,Standard,7/18/2012
CA-2013-142895,Standard,7/22/2013
CA-2013-142895,Standard,7/22/2013
CA-2012-101868,Standard,6/16/2012
CA-2012-101868,Standard,6/16/2012
CA-2012-101868,Standard,6/16/2012
CA-2014-133207,Standard,4/12/2014
CA-2012-132948,Standard,3/4/2012
CA-2012-134992,SC,9/22/2012
CA-2012-134992,SC,9/22/2012
CA-2012-126725,Standard,11/17/2012
CA-2012-126725,Standard,11/17/2012
CA-2012-126725,Standard,11/17/2012
CA-2012-126725,Standard,11/17/2012
CA-2012-126725,Standard,11/17/2012
CA-2012-126725,Standard,11/17/2012
CA-2012-126725,Standard,11/17/2012
CA-2012-121783,Standard,10/11/2012
CA-2012-121783,Standard,10/11/2012
CA-2012-121783,Standard,10/11/2012
CA-2012-121783,Standard,10/11/2012
CA-2012-121783,Standard,10/11/2012
US-2011-138835,Standard,9/14/2011
CA-2012-112214,Standard,5/8/2012
CA-2012-112214,Standard,5/8/2012
CA-2012-112214,Standard,5/8/2012
CA-2012-112214,Standard,5/8/2012
US-2014-153255,SC,4/9/2014
CA-2012-108119,Standard,1/11/2012
CA-2012-157434,SC,4/5/2012
CA-2013-101525,SC,2/5/2013
CA-2013-101525,SC,2/5/2013
CA-2013-101525,SC,2/5/2013
US-2011-117968,SC,5/8/2011
US-2011-117968,SC,5/8/2011
US-2011-117968,SC,5/8/2011
CA-2013-158211,Standard,4/1/2013
CA-2013-158211,Standard,4/1/2013
CA-2013-152247,Standard,8/11/2013
CA-2013-128223,1 Day,6/15/2013
CA-2013-154235,Standard,9/25/2013
CA-2014-129910,Standard,3/31/2014
CA-2014-133095,1 Day,5/6/2014
CA-2014-133095,1 Day,5/6/2014
CA-2012-130554,FC,7/4/2012
CA-2011-152443,Standard,5/21/2011
CA-2011-152443,Standard,5/21/2011
CA-2011-152443,Standard,5/21/2011
CA-2013-133319,Standard,6/9/2013
CA-2013-133935,Standard,9/19/2013
CA-2013-133935,Standard,9/19/2013
CA-2013-133935,Standard,9/19/2013
CA-2013-136301,SC,3/14/2013
CA-2013-136301,SC,3/14/2013
US-2011-109456,1 Day,10/16/2011
US-2011-109456,1 Day,10/16/2011
CA-2014-151596,FC,9/10/2014
CA-2012-147879,Standard,7/5/2012
CA-2013-166625,FC,4/15/2013
CA-2013-146157,Standard,11/22/2013
CA-2013-146157,Standard,11/22/2013
CA-2013-146157,Standard,11/22/2013
CA-2014-159954,Standard,9/15/2014
CA-2014-100825,Standard,9/15/2014
CA-2011-168305,Standard,1/11/2011
CA-2011-168305,Standard,1/11/2011
CA-2013-167682,Standard,4/4/2013
CA-2013-167682,Standard,4/4/2013
CA-2014-108000,Standard,1/13/2014
CA-2012-146465,Standard,11/20/2012
CA-2013-159639,Standard,3/12/2013
US-2014-153948,1 Day,7/11/2014
US-2014-153948,1 Day,7/11/2014
US-2014-153948,1 Day,7/11/2014
US-2014-153948,1 Day,7/11/2014
US-2014-153948,1 Day,7/11/2014
US-2013-113985,Standard,3/12/2013
US-2013-113985,Standard,3/12/2013
US-2013-113985,Standard,3/12/2013
US-2013-113985,Standard,3/12/2013
CA-2013-155383,Standard,12/18/2013
CA-2011-120432,SC,8/24/2011
US-2012-126977,Standard,9/17/2012
US-2012-126977,Standard,9/17/2012
US-2012-126977,Standard,9/17/2012
US-2012-126977,Standard,9/17/2012
US-2012-126977,Standard,9/17/2012
US-2012-126977,Standard,9/17/2012
US-2012-126977,Standard,9/17/2012
US-2012-126977,Standard,9/17/2012
US-2012-126977,Standard,9/17/2012
US-2012-126977,Standard,9/17/2012
CA-2013-130288,SC,1/12/2013
CA-2014-146458,SC,11/20/2014
CA-2014-150420,Standard,4/6/2014
US-2011-118997,Standard,8/4/2011
CA-2011-114314,Standard,10/15/2011
CA-2011-114314,Standard,10/15/2011
US-2014-169551,FC,8/7/2014
US-2014-169551,FC,8/7/2014
US-2014-169551,FC,8/7/2014
US-2014-169551,FC,8/7/2014
US-2014-169551,FC,8/7/2014
US-2014-169551,FC,8/7/2014
CA-2013-103107,1 Day,5/7/2013
CA-2013-103107,1 Day,5/7/2013
CA-2013-103107,1 Day,5/7/2013
CA-2014-122077,Standard,5/20/2014
CA-2014-122077,Standard,5/20/2014
CA-2014-112431,SC,10/13/2014
CA-2014-112431,SC,10/13/2014
CA-2013-151092,Standard,7/8/2013
CA-2011-104178,Standard,8/25/2011
CA-2011-104178,Standard,8/25/2011
CA-2011-104178,Standard,8/25/2011
CA-2011-104178,Standard,8/25/2011
CA-2012-115924,SC,9/14/2012
CA-2014-161046,1 Day,6/3/2014
CA-2014-161046,1 Day,6/3/2014
CA-2014-161046,1 Day,6/3/2014
CA-2014-161046,1 Day,6/3/2014
US-2014-141698,Standard,4/16/2014
US-2011-105151,FC,3/30/2011
CA-2011-155796,SC,11/11/2011
CA-2011-155796,SC,11/11/2011
CA-2013-127138,SC,3/13/2013
CA-2013-127138,SC,3/13/2013
CA-2013-127138,SC,3/13/2013
CA-2013-127138,SC,3/13/2013
CA-2014-150602,SC,2/15/2014
CA-2011-140732,SC,11/11/2011
CA-2011-140732,SC,11/11/2011
CA-2011-140732,SC,11/11/2011
CA-2014-119011,Standard,8/21/2014
CA-2014-119011,Standard,8/21/2014
CA-2014-119011,Standard,8/21/2014
CA-2013-166912,FC,1/15/2013
CA-2011-141726,FC,7/20/2011
CA-2011-141726,FC,7/20/2011
CA-2011-141726,FC,7/20/2011
CA-2011-141726,FC,7/20/2011
CA-2014-115105,Standard,7/2/2014
CA-2012-143980,Standard,12/25/2012
CA-2013-135636,Standard,9/10/2013
CA-2014-102155,Standard,7/14/2014
CA-2014-102155,Standard,7/14/2014
CA-2014-116953,FC,4/25/2014
CA-2011-117765,Standard,7/9/2011
CA-2011-117765,Standard,7/9/2011
CA-2011-117765,Standard,7/9/2011
CA-2011-117765,Standard,7/9/2011
CA-2013-114895,Standard,11/22/2013
CA-2014-112984,SC,9/17/2014
CA-2013-163776,Standard,7/20/2013
CA-2013-163776,Standard,7/20/2013
CA-2013-163776,Standard,7/20/2013
CA-2013-163776,Standard,7/20/2013
CA-2013-163776,Standard,7/20/2013
CA-2013-163776,Standard,7/20/2013
US-2014-163300,Standard,9/16/2014
US-2014-163300,Standard,9/16/2014
US-2014-163300,Standard,9/16/2014
CA-2013-162187,1 Day,12/12/2013
CA-2013-162187,1 Day,12/12/2013
CA-2013-162187,1 Day,12/12/2013
CA-2013-162187,1 Day,12/12/2013
CA-2013-162187,1 Day,12/12/2013
US-2011-112991,Standard,10/12/2011
US-2011-112991,Standard,10/12/2011
US-2011-112991,Standard,10/12/2011
CA-2011-124079,Standard,12/13/2011
CA-2011-124079,Standard,12/13/2011
US-2014-146878,Standard,9/22/2014
CA-2014-107244,Standard,8/9/2014
CA-2012-100657,Standard,2/11/2012
CA-2014-129581,Standard,12/12/2014
CA-2014-129028,FC,2/4/2014
CA-2012-135580,Standard,12/30/2012
CA-2012-135580,Standard,12/30/2012
CA-2012-135580,Standard,12/30/2012
CA-2012-135580,Standard,12/30/2012
CA-2012-135580,Standard,12/30/2012
CA-2013-159016,FC,11/3/2013
CA-2013-159016,FC,11/3/2013
CA-2011-102652,Standard,6/4/2011
CA-2011-102652,Standard,6/4/2011
CA-2011-102652,Standard,6/4/2011
CA-2011-102652,Standard,6/4/2011
CA-2011-152422,SC,5/10/2011
US-2013-156692,1 Day,8/14/2013
US-2013-156692,1 Day,8/14/2013
CA-2011-130869,Standard,11/17/2011
US-2014-128832,FC,4/25/2014
CA-2014-139717,SC,8/25/2014
CA-2014-139717,SC,8/25/2014
CA-2014-136007,Standard,2/24/2014
CA-2014-136007,Standard,2/24/2014
CA-2013-157364,FC,11/20/2013
US-2013-112970,FC,11/15/2013
US-2014-152492,1 Day,7/7/2014
CA-2013-101168,Standard,12/26/2013
CA-2014-104010,FC,4/24/2014
CA-2012-130253,Standard,12/14/2012
US-2012-155369,Standard,4/19/2012
US-2012-155369,Standard,4/19/2012
CA-2013-131205,Standard,5/9/2013
CA-2013-131205,Standard,5/9/2013
CA-2013-131205,Standard,5/9/2013
CA-2013-131205,Standard,5/9/2013
CA-2014-122364,Standard,9/25/2014
CA-2014-122364,Standard,9/25/2014
CA-2013-117912,Standard,4/2/2013
CA-2014-145702,SC,5/20/2014
CA-2014-145702,SC,5/20/2014
CA-2012-113215,Standard,3/9/2012
CA-2013-154662,Standard,6/17/2013
CA-2012-105571,Standard,7/11/2012
CA-2012-105571,Standard,7/11/2012
CA-2013-152765,FC,6/16/2013
CA-2012-153878,Standard,4/25/2012
CA-2012-153878,Standard,4/25/2012
CA-2013-124016,SC,9/24/2013
CA-2013-124016,SC,9/24/2013
CA-2013-124016,SC,9/24/2013
CA-2013-113551,FC,8/19/2013
CA-2013-113551,FC,8/19/2013
CA-2011-107524,Standard,2/3/2011
CA-2011-107524,Standard,2/3/2011
CA-2011-138072,Standard,12/30/2011
CA-2012-134201,Standard,4/16/2012
CA-2012-134201,Standard,4/16/2012
CA-2012-111780,SC,12/25/2012
CA-2012-111780,SC,12/25/2012
CA-2012-111780,SC,12/25/2012
CA-2012-119942,FC,5/4/2012
CA-2012-151547,Standard,1/17/2012
CA-2014-166695,Standard,5/21/2014
CA-2014-166695,Standard,5/21/2014
CA-2014-166695,Standard,5/21/2014
CA-2014-167542,Standard,8/14/2014
CA-2012-120901,Standard,12/31/2012
CA-2012-120901,Standard,12/31/2012
CA-2012-120901,Standard,12/31/2012
CA-2014-121398,Standard,12/26/2014
CA-2014-121398,Standard,12/26/2014
CA-2013-151561,Standard,2/9/2013
CA-2013-151561,Standard,2/9/2013
CA-2013-151561,Standard,2/9/2013
CA-2013-151561,Standard,2/9/2013
CA-2014-154676,FC,6/8/2014
US-2011-165589,1 Day,2/19/2011
US-2013-132577,Standard,11/23/2013
US-2013-132577,Standard,11/23/2013
US-2013-132577,Standard,11/23/2013
US-2013-132577,Standard,11/23/2013
US-2013-132577,Standard,11/23/2013
CA-2012-114048,Standard,12/14/2012
CA-2012-137281,Standard,6/13/2012
US-2014-162068,SC,12/29/2014
CA-2014-100111,Standard,9/21/2014
CA-2014-100111,Standard,9/21/2014
CA-2014-100111,Standard,9/21/2014
CA-2014-100111,Standard,9/21/2014
CA-2014-100111,Standard,9/21/2014
CA-2014-100111,Standard,9/21/2014
CA-2014-100111,Standard,9/21/2014
CA-2014-100111,Standard,9/21/2014
CA-2014-100111,Standard,9/21/2014
CA-2014-100111,Standard,9/21/2014
CA-2014-100111,Standard,9/21/2014
CA-2014-100111,Standard,9/21/2014
CA-2014-100111,Standard,9/21/2014
CA-2014-100111,Standard,9/21/2014
US-2014-132381,FC,8/23/2014
CA-2012-147011,Standard,6/18/2012
