PID,category,subcategory,date
OFF_FA10001332,Office Supplies,Fasteners,7/16/2012
OFF_PA10003790,Office Supplies,Paper,5/26/2012
OFF_PA10003134,Office Supplies,Paper,5/26/2012
OFF_EN10004459,Office Supplies,Envelopes,5/26/2012
TEC_AC10003628,Technology,Accessories,5/26/2012
TEC_PH10004093,Technology,Phones,2/6/2012
OFF_ST10001490,Office Supplies,Storage,2/6/2012
OFF_BI10000605,Office Supplies,Binders,2/6/2012
OFF_PA10004255,Office Supplies,Paper,2/6/2012
FUR_FU10000023,Furniture,Furnishings,10/11/2014
OFF_BI10000285,Office Supplies,Binders,1/24/2013
OFF_AR10000588,Office Supplies,Art,1/1/2014
OFF_PA10002250,Office Supplies,Paper,1/1/2014
OFF_AP10002457,Office Supplies,Appliances,6/9/2013
OFF_FA10002763,Office Supplies,Fasteners,6/9/2013
TEC_AC10000109,Technology,Accessories,4/9/2012
TEC_PH10002415,Technology,Phones,9/21/2012
FUR_CH10000785,Furniture,Chairs,9/21/2012
TEC_CO10001449,Technology,Copiers,12/25/2014
OFF_BI10001670,Office Supplies,Binders,12/25/2014
OFF_ST10001328,Office Supplies,Storage,5/10/2012
OFF_SU10001225,Office Supplies,Supplies,9/15/2014
OFF_PA10000357,Office Supplies,Paper,9/15/2014
OFF_ST10000046,Office Supplies,Storage,9/15/2014
FUR_FU10000023,Furniture,Furnishings,9/15/2014
OFF_ST10003455,Office Supplies,Storage,11/14/2013
OFF_ST10000876,Office Supplies,Storage,11/14/2013
OFF_AR10003582,Office Supplies,Art,11/14/2013
OFF_ST10004258,Office Supplies,Storage,11/14/2013
FUR_FU10000719,Furniture,Furnishings,10/15/2012
OFF_LA10001297,Office Supplies,Labels,4/8/2014
FUR_FU10000723,Furniture,Furnishings,4/8/2014
FUR_BO10003893,Furniture,Bookcases,8/21/2012
OFF_ST10000736,Office Supplies,Storage,8/21/2012
OFF_ST10000736,Office Supplies,Storage,3/13/2014
OFF_AR10003373,Office Supplies,Art,4/28/2014
OFF_AR10000390,Office Supplies,Art,4/28/2014
OFF_AR10001725,Office Supplies,Art,4/28/2014
TEC_CO10001943,Technology,Copiers,9/17/2013
OFF_EN10002312,Office Supplies,Envelopes,9/17/2013
OFF_BI10000831,Office Supplies,Binders,10/23/2014
FUR_CH10000749,Furniture,Chairs,10/23/2014
OFF_BI10002003,Office Supplies,Binders,2/8/2012
TEC_MA10001972,Technology,Machines,2/8/2012
FUR_CH10000225,Furniture,Chairs,8/13/2013
OFF_PA10001622,Office Supplies,Paper,5/6/2011
FUR_CH10004983,Furniture,Chairs,2/5/2013
OFF_PA10003228,Office Supplies,Paper,5/15/2014
OFF_SU10004498,Office Supplies,Supplies,5/15/2014
OFF_PA10001878,Office Supplies,Paper,4/13/2014
OFF_PA10002923,Office Supplies,Paper,4/13/2014
OFF_PA10001838,Office Supplies,Paper,2/18/2014
OFF_ST10003123,Office Supplies,Storage,2/18/2014
OFF_FA10001332,Office Supplies,Fasteners,6/25/2014
OFF_ST10003442,Office Supplies,Storage,5/5/2011
OFF_AR10001468,Office Supplies,Art,3/5/2012
OFF_AP10003266,Office Supplies,Appliances,3/5/2012
OFF_PA10002230,Office Supplies,Paper,3/5/2012
OFF_AP10003622,Office Supplies,Appliances,3/5/2012
TEC_AC10001542,Technology,Accessories,3/5/2012
FUR_CH10002965,Furniture,Chairs,3/5/2012
OFF_ST10000563,Office Supplies,Storage,3/5/2012
OFF_LA10002787,Office Supplies,Labels,9/19/2013
OFF_BI10004022,Office Supplies,Binders,9/23/2013
OFF_LA10001158,Office Supplies,Labels,9/23/2013
FUR_FU10000076,Furniture,Furnishings,1/17/2013
TEC_AC10002335,Technology,Accessories,1/17/2013
OFF_BI10002827,Office Supplies,Binders,7/5/2014
FUR_BO10001601,Furniture,Bookcases,7/5/2014
OFF_ST10001932,Office Supplies,Storage,7/5/2014
OFF_AP10001005,Office Supplies,Appliances,1/8/2013
TEC_PH10004042,Technology,Phones,1/8/2013
TEC_PH10001079,Technology,Phones,1/8/2013
FUR_FU10002918,Furniture,Furnishings,1/8/2013
FUR_FU10003832,Furniture,Furnishings,3/28/2014
OFF_BI10001617,Office Supplies,Binders,3/14/2011
OFF_ST10000736,Office Supplies,Storage,3/14/2011
TEC_AC10004877,Technology,Accessories,3/14/2011
OFF_ST10003221,Office Supplies,Storage,3/14/2011
OFF_BI10003007,Office Supplies,Binders,3/14/2011
OFF_FA10000936,Office Supplies,Fasteners,7/15/2013
TEC_PH10003811,Technology,Phones,2/12/2013
FUR_TA10004152,Furniture,Tables,4/9/2013
FUR_BO10002853,Furniture,Bookcases,4/9/2013
OFF_BI10002071,Office Supplies,Binders,4/9/2013
OFF_FA10000053,Office Supplies,Fasteners,4/9/2013
TEC_PH10001305,Technology,Phones,1/7/2013
OFF_BI10001525,Office Supplies,Binders,3/31/2014
FUR_FU10001876,Furniture,Furnishings,12/20/2011
TEC_AC10003628,Technology,Accessories,12/20/2011
FUR_CH10004860,Furniture,Chairs,12/20/2011
OFF_PA10000357,Office Supplies,Paper,12/20/2011
OFF_PA10003270,Office Supplies,Paper,12/20/2011
OFF_BI10000320,Office Supplies,Binders,12/17/2012
FUR_CH10003846,Furniture,Chairs,12/17/2012
FUR_CH10004875,Furniture,Chairs,12/17/2012
FUR_CH10003817,Furniture,Chairs,12/17/2012
FUR_FU10002116,Furniture,Furnishings,12/17/2012
OFF_AR10003481,Office Supplies,Art,5/18/2014
OFF_ST10004180,Office Supplies,Storage,5/18/2014
OFF_PA10003657,Office Supplies,Paper,5/18/2014
FUR_FU10001967,Furniture,Furnishings,5/18/2014
OFF_AP10002082,Office Supplies,Appliances,6/25/2013
OFF_SU10000381,Office Supplies,Supplies,5/18/2013
OFF_LA10002475,Office Supplies,Labels,5/18/2013
FUR_FU10003975,Furniture,Furnishings,5/18/2013
OFF_BI10003091,Office Supplies,Binders,1/7/2014
OFF_ST10002974,Office Supplies,Storage,1/7/2014
OFF_AR10000255,Office Supplies,Art,1/7/2014
TEC_AC10001284,Technology,Accessories,1/7/2014
OFF_BI10003529,Office Supplies,Binders,3/31/2011
OFF_PA10000029,Office Supplies,Paper,12/16/2011
FUR_FU10002116,Furniture,Furnishings,12/16/2011
TEC_PH10002200,Technology,Phones,5/19/2014
TEC_PH10000441,Technology,Phones,5/16/2012
FUR_TA10002958,Furniture,Tables,4/12/2014
OFF_AR10001662,Office Supplies,Art,12/12/2012
OFF_PA10004101,Office Supplies,Paper,10/10/2012
OFF_ST10002756,Office Supplies,Storage,4/18/2012
OFF_PA10000483,Office Supplies,Paper,4/18/2012
FUR_TA10002041,Furniture,Tables,7/6/2011
OFF_AR10001166,Office Supplies,Art,2/9/2014
OFF_LA10004345,Office Supplies,Labels,5/23/2013
OFF_BI10002852,Office Supplies,Binders,11/16/2013
OFF_AP10001058,Office Supplies,Appliances,11/16/2013
OFF_ST10003470,Office Supplies,Storage,11/25/2011
FUR_BO10003159,Furniture,Bookcases,11/25/2011
OFF_BI10003684,Office Supplies,Binders,7/11/2011
TEC_AC10000487,Technology,Accessories,7/19/2013
OFF_PA10001736,Office Supplies,Paper,3/29/2012
OFF_PA10001609,Office Supplies,Paper,3/29/2012
TEC_AC10003116,Technology,Accessories,3/29/2012
FUR_FU10004586,Furniture,Furnishings,3/29/2012
FUR_CH10000454,Furniture,Chairs,4/13/2013
OFF_BI10004970,Office Supplies,Binders,6/13/2012
OFF_BI10002824,Office Supplies,Binders,6/13/2012
TEC_AC10003657,Technology,Accessories,6/13/2012
OFF_LA10003510,Office Supplies,Labels,2/18/2012
FUR_TA10001676,Furniture,Tables,2/18/2012
OFF_LA10004853,Office Supplies,Labels,11/13/2014
OFF_AR10000315,Office Supplies,Art,11/13/2014
OFF_SU10000381,Office Supplies,Supplies,11/13/2014
OFF_FA10002763,Office Supplies,Fasteners,6/3/2014
OFF_ST10000877,Office Supplies,Storage,6/3/2014
OFF_BI10001071,Office Supplies,Binders,6/3/2014
OFF_BI10001097,Office Supplies,Binders,6/3/2014
OFF_SU10004782,Office Supplies,Supplies,4/3/2013
FUR_FU10000672,Furniture,Furnishings,4/3/2013
OFF_PA10002986,Office Supplies,Paper,12/25/2013
TEC_MA10001972,Technology,Machines,8/10/2013
TEC_PH10000169,Technology,Phones,10/12/2013
FUR_CH10001482,Furniture,Chairs,11/21/2014
TEC_AC10002018,Technology,Accessories,12/12/2012
OFF_BI10000301,Office Supplies,Binders,4/2/2014
OFF_PA10004381,Office Supplies,Paper,4/2/2014
OFF_BI10004141,Office Supplies,Binders,9/22/2014
OFF_BI10001575,Office Supplies,Binders,1/5/2014
TEC_PH10000984,Technology,Phones,3/11/2011
OFF_BI10000666,Office Supplies,Binders,3/11/2011
OFF_BI10003712,Office Supplies,Binders,3/11/2011
OFF_LA10003720,Office Supplies,Labels,12/31/2013
OFF_SU10001664,Office Supplies,Supplies,12/31/2013
OFF_EN10001453,Office Supplies,Envelopes,9/17/2011
OFF_AR10001860,Office Supplies,Art,11/25/2014
OFF_AR10001044,Office Supplies,Art,4/24/2012
TEC_AC10002473,Technology,Accessories,9/3/2012
TEC_PH10001809,Technology,Phones,9/3/2012
OFF_PA10004733,Office Supplies,Paper,3/6/2014
OFF_BI10003355,Office Supplies,Binders,9/20/2013
OFF_SU10001212,Office Supplies,Supplies,9/20/2013
TEC_PH10000486,Technology,Phones,3/11/2011
FUR_FU10004909,Furniture,Furnishings,11/24/2014
OFF_LA10001613,Office Supplies,Labels,11/24/2014
TEC_PH10004447,Technology,Phones,11/24/2014
OFF_AR10000255,Office Supplies,Art,11/17/2014
OFF_LA10004425,Office Supplies,Labels,2/19/2013
OFF_SU10001664,Office Supplies,Supplies,2/19/2013
OFF_AP10000696,Office Supplies,Appliances,8/11/2014
FUR_CH10002647,Furniture,Chairs,8/7/2011
FUR_CH10002758,Furniture,Chairs,7/11/2011
OFF_BI10000201,Office Supplies,Binders,7/11/2011
OFF_SU10004115,Office Supplies,Supplies,7/11/2011
OFF_PA10000806,Office Supplies,Paper,1/29/2014
OFF_AR10001473,Office Supplies,Art,11/12/2012
FUR_BO10003450,Furniture,Bookcases,11/12/2012
OFF_AR10001545,Office Supplies,Art,11/12/2012
TEC_AC10004396,Technology,Accessories,11/12/2012
FUR_FU10002456,Furniture,Furnishings,11/12/2012
FUR_FU10001473,Furniture,Furnishings,11/12/2012
FUR_TA10000849,Furniture,Tables,11/12/2012
OFF_PA10001166,Office Supplies,Paper,11/12/2012
OFF_PA10003256,Office Supplies,Paper,11/12/2012
OFF_PA10002870,Office Supplies,Paper,4/7/2012
FUR_FU10001215,Furniture,Furnishings,3/16/2012
OFF_BI10004187,Office Supplies,Binders,8/13/2012
OFF_BI10001718,Office Supplies,Binders,5/15/2013
OFF_PA10004983,Office Supplies,Paper,5/15/2013
FUR_FU10002396,Furniture,Furnishings,5/15/2013
TEC_PH10003988,Technology,Phones,5/15/2013
OFF_AR10002467,Office Supplies,Art,5/15/2013
OFF_BI10004002,Office Supplies,Binders,5/15/2013
OFF_BI10002309,Office Supplies,Binders,5/15/2013
TEC_PH10003885,Technology,Phones,7/14/2014
FUR_FU10002501,Furniture,Furnishings,7/14/2014
OFF_PA10000176,Office Supplies,Paper,11/22/2012
OFF_PA10000327,Office Supplies,Paper,11/22/2012
OFF_ST10004634,Office Supplies,Storage,11/22/2012
OFF_EN10003040,Office Supplies,Envelopes,11/23/2011
OFF_PA10003228,Office Supplies,Paper,12/27/2012
TEC_PH10004345,Technology,Phones,12/27/2012
FUR_CH10000785,Furniture,Chairs,11/15/2013
TEC_CO10004115,Technology,Copiers,11/15/2013
FUR_FU10002813,Furniture,Furnishings,11/15/2013
OFF_PA10002751,Office Supplies,Paper,9/5/2013
OFF_PA10004569,Office Supplies,Paper,12/26/2011
OFF_AP10002998,Office Supplies,Appliances,12/26/2011
OFF_AP10003287,Office Supplies,Appliances,12/26/2011
OFF_ST10001370,Office Supplies,Storage,12/26/2011
OFF_BI10004040,Office Supplies,Binders,6/15/2014
OFF_AP10002651,Office Supplies,Appliances,7/4/2012
TEC_AC10002402,Technology,Accessories,7/4/2012
OFF_BI10001658,Office Supplies,Binders,11/7/2013
TEC_MA10000752,Technology,Machines,11/22/2013
FUR_CH10003817,Furniture,Chairs,11/22/2013
FUR_FU10001876,Furniture,Furnishings,11/22/2013
OFF_BI10003460,Office Supplies,Binders,11/13/2014
OFF_ST10000464,Office Supplies,Storage,1/11/2011
OFF_AR10001919,Office Supplies,Art,1/11/2011
OFF_BI10002393,Office Supplies,Binders,5/16/2013
OFF_AP10001293,Office Supplies,Appliances,7/11/2011
OFF_ST10004258,Office Supplies,Storage,7/11/2011
OFF_ST10002214,Office Supplies,Storage,7/11/2011
OFF_BI10004970,Office Supplies,Binders,7/11/2011
OFF_BI10002571,Office Supplies,Binders,6/10/2014
OFF_PA10002581,Office Supplies,Paper,6/10/2014
OFF_BI10001097,Office Supplies,Binders,6/10/2014
OFF_BI10003429,Office Supplies,Binders,2/6/2014
OFF_PA10000682,Office Supplies,Paper,2/6/2014
TEC_PH10001700,Technology,Phones,2/6/2014
FUR_FU10000629,Furniture,Furnishings,11/21/2014
OFF_BI10001267,Office Supplies,Binders,12/24/2013
OFF_ST10001418,Office Supplies,Storage,5/10/2014
OFF_FA10004968,Office Supplies,Fasteners,8/11/2013
OFF_BI10004140,Office Supplies,Binders,4/4/2011
OFF_BI10003460,Office Supplies,Binders,7/23/2012
TEC_PH10002115,Technology,Phones,6/25/2011
OFF_AR10003478,Office Supplies,Art,6/25/2011
OFF_AR10000475,Office Supplies,Art,6/25/2011
OFF_AR10003045,Office Supplies,Art,8/9/2011
FUR_CH10000454,Furniture,Chairs,8/9/2011
OFF_AR10000380,Office Supplies,Art,8/9/2011
OFF_ST10000736,Office Supplies,Storage,8/9/2011
FUR_FU10004270,Furniture,Furnishings,12/12/2011
OFF_ST10000617,Office Supplies,Storage,12/12/2011
FUR_FU10001706,Furniture,Furnishings,12/12/2011
OFF_BI10003364,Office Supplies,Binders,1/13/2012
FUR_FU10001861,Furniture,Furnishings,1/13/2012
FUR_FU10004845,Furniture,Furnishings,1/13/2012
OFF_AR10000823,Office Supplies,Art,12/16/2014
OFF_BI10001359,Office Supplies,Binders,12/19/2013
TEC_PH10001835,Technology,Phones,4/16/2011
OFF_BI10001191,Office Supplies,Binders,11/11/2013
OFF_BI10003982,Office Supplies,Binders,11/11/2013
TEC_PH10001425,Technology,Phones,1/7/2014
FUR_CH10001215,Furniture,Chairs,11/14/2014
OFF_BI10001718,Office Supplies,Binders,11/14/2014
OFF_ST10000991,Office Supplies,Storage,11/14/2014
OFF_LA10001613,Office Supplies,Labels,11/14/2014
TEC_PH10003437,Technology,Phones,11/25/2014
OFF_PA10000675,Office Supplies,Paper,11/25/2014
OFF_FA10000840,Office Supplies,Fasteners,5/24/2014
OFF_AP10001947,Office Supplies,Appliances,5/24/2014
OFF_ST10002301,Office Supplies,Storage,5/24/2014
OFF_BI10001922,Office Supplies,Binders,5/24/2014
TEC_AC10001267,Technology,Accessories,2/12/2011
OFF_ST10000532,Office Supplies,Storage,3/10/2011
OFF_AR10002335,Office Supplies,Art,3/10/2011
OFF_BI10000201,Office Supplies,Binders,1/8/2013
OFF_EN10004846,Office Supplies,Envelopes,3/11/2014
FUR_CH10000454,Furniture,Chairs,3/11/2014
TEC_AC10004145,Technology,Accessories,3/11/2014
OFF_ST10001580,Office Supplies,Storage,3/11/2014
OFF_BI10003876,Office Supplies,Binders,3/16/2014
OFF_AR10001972,Office Supplies,Art,3/16/2014
OFF_PA10000595,Office Supplies,Paper,12/16/2011
FUR_CH10004477,Furniture,Chairs,2/12/2013
TEC_AC10003441,Technology,Accessories,2/12/2013
OFF_ST10004459,Office Supplies,Storage,2/12/2013
OFF_ST10003805,Office Supplies,Storage,2/12/2013
OFF_AR10001246,Office Supplies,Art,12/24/2013
OFF_PA10001295,Office Supplies,Paper,12/24/2013
OFF_AR10001231,Office Supplies,Art,12/24/2013
OFF_ST10002743,Office Supplies,Storage,12/24/2013
OFF_PA10004327,Office Supplies,Paper,12/24/2013
OFF_EN10004773,Office Supplies,Envelopes,12/24/2013
OFF_ST10003470,Office Supplies,Storage,12/24/2013
FUR_CH10003761,Furniture,Chairs,10/15/2011
OFF_PA10002230,Office Supplies,Paper,10/15/2011
OFF_BI10000088,Office Supplies,Binders,8/23/2013
OFF_ST10001526,Office Supplies,Storage,12/18/2014
OFF_SU10002557,Office Supplies,Supplies,12/18/2014
OFF_BI10003669,Office Supplies,Binders,3/13/2014
OFF_LA10003510,Office Supplies,Labels,3/13/2014
FUR_CH10003746,Furniture,Chairs,1/12/2011
OFF_BI10003476,Office Supplies,Binders,10/14/2011
OFF_ST10001469,Office Supplies,Storage,10/14/2011
OFF_BI10001757,Office Supplies,Binders,11/18/2011
TEC_PH10004875,Technology,Phones,11/18/2011
OFF_EN10001219,Office Supplies,Envelopes,1/15/2014
OFF_PA10000019,Office Supplies,Paper,1/15/2014
TEC_PH10001924,Technology,Phones,1/15/2014
OFF_BI10002003,Office Supplies,Binders,1/15/2014
OFF_BI10003727,Office Supplies,Binders,1/15/2014
OFF_AR10004042,Office Supplies,Art,9/24/2012
OFF_BI10001097,Office Supplies,Binders,9/24/2012
OFF_AR10004344,Office Supplies,Art,10/10/2014
FUR_CH10001802,Furniture,Chairs,10/10/2014
FUR_BO10004709,Furniture,Bookcases,2/1/2013
TEC_PH10000455,Technology,Phones,2/1/2013
OFF_BI10002393,Office Supplies,Binders,8/20/2014
OFF_PA10004381,Office Supplies,Paper,12/26/2014
OFF_FA10003059,Office Supplies,Fasteners,12/26/2014
OFF_PA10000994,Office Supplies,Paper,12/26/2014
TEC_PH10002890,Technology,Phones,12/26/2014
OFF_AR10003338,Office Supplies,Art,9/14/2014
FUR_TA10003008,Furniture,Tables,10/20/2014
OFF_PA10001972,Office Supplies,Paper,2/12/2014
FUR_CH10000155,Furniture,Chairs,2/12/2014
OFF_AR10000658,Office Supplies,Art,2/9/2011
OFF_PA10000349,Office Supplies,Paper,2/9/2011
OFF_AR10001446,Office Supplies,Art,3/26/2014
OFF_EN10004483,Office Supplies,Envelopes,4/10/2012
OFF_BI10002012,Office Supplies,Binders,4/10/2012
OFF_FA10003021,Office Supplies,Fasteners,4/10/2012
TEC_PH10003356,Technology,Phones,3/15/2012
OFF_BI10004728,Office Supplies,Binders,1/14/2014
OFF_ST10000078,Office Supplies,Storage,1/14/2011
FUR_BO10003034,Furniture,Bookcases,1/14/2011
OFF_AR10003514,Office Supplies,Art,1/14/2011
FUR_CH10001708,Furniture,Chairs,2/13/2012
FUR_BO10002598,Furniture,Bookcases,2/13/2012
OFF_AR10001022,Office Supplies,Art,2/13/2012
OFF_ST10004459,Office Supplies,Storage,12/22/2014
OFF_PA10004381,Office Supplies,Paper,6/9/2013
OFF_BI10000050,Office Supplies,Binders,6/9/2013
OFF_FA10000304,Office Supplies,Fasteners,6/9/2013
OFF_LA10002475,Office Supplies,Labels,4/10/2011
OFF_BI10001989,Office Supplies,Binders,3/12/2014
FUR_FU10000732,Furniture,Furnishings,3/12/2014
OFF_AR10004441,Office Supplies,Art,2/11/2013
OFF_PA10000304,Office Supplies,Paper,6/13/2012
OFF_AP10002670,Office Supplies,Appliances,9/12/2014
TEC_PH10001527,Technology,Phones,3/16/2012
OFF_AR10002335,Office Supplies,Art,6/13/2011
OFF_PA10003641,Office Supplies,Paper,6/13/2011
FUR_FU10002685,Furniture,Furnishings,6/13/2011
OFF_BI10001308,Office Supplies,Binders,3/20/2012
OFF_FA10003485,Office Supplies,Fasteners,3/20/2012
TEC_PH10003357,Technology,Phones,11/19/2013
OFF_AP10002867,Office Supplies,Appliances,11/19/2013
FUR_CH10004477,Furniture,Chairs,7/3/2011
OFF_AR10001427,Office Supplies,Art,7/3/2011
OFF_ST10002344,Office Supplies,Storage,7/3/2011
OFF_BI10000301,Office Supplies,Binders,5/16/2013
TEC_PH10001944,Technology,Phones,5/25/2012
TEC_PH10001527,Technology,Phones,2/8/2012
OFF_PA10001307,Office Supplies,Paper,2/8/2012
TEC_AC10004571,Technology,Accessories,2/8/2012
FUR_CH10001973,Furniture,Chairs,2/8/2012
FUR_CH10000513,Furniture,Chairs,7/11/2013
OFF_PA10002421,Office Supplies,Paper,7/11/2013
FUR_FU10004090,Furniture,Furnishings,7/11/2013
OFF_PA10004071,Office Supplies,Paper,7/11/2013
OFF_PA10002246,Office Supplies,Paper,8/11/2013
TEC_AC10003198,Technology,Accessories,9/18/2012
OFF_BI10001031,Office Supplies,Binders,7/12/2012
OFF_BI10003727,Office Supplies,Binders,7/12/2012
TEC_PH10001336,Technology,Phones,7/12/2012
OFF_SU10001664,Office Supplies,Supplies,10/12/2013
OFF_AP10003971,Office Supplies,Appliances,10/12/2013
TEC_AC10000199,Technology,Accessories,10/12/2013
OFF_LA10001045,Office Supplies,Labels,11/16/2011
OFF_ST10003442,Office Supplies,Storage,7/11/2013
OFF_FA10003059,Office Supplies,Fasteners,6/9/2012
OFF_LA10001175,Office Supplies,Labels,3/9/2011
OFF_PA10003441,Office Supplies,Paper,4/25/2013
FUR_CH10004287,Furniture,Chairs,4/25/2013
OFF_BI10004040,Office Supplies,Binders,4/25/2013
OFF_BI10004022,Office Supplies,Binders,1/9/2014
TEC_PH10002200,Technology,Phones,1/9/2014
OFF_BI10001120,Office Supplies,Binders,8/12/2014
OFF_EN10000461,Office Supplies,Envelopes,12/18/2012
OFF_LA10004008,Office Supplies,Labels,12/18/2012
FUR_FU10000221,Furniture,Furnishings,12/18/2012
OFF_BI10000962,Office Supplies,Binders,4/11/2011
OFF_AP10000390,Office Supplies,Appliances,3/16/2014
OFF_BI10000014,Office Supplies,Binders,3/16/2014
TEC_PH10004120,Technology,Phones,1/31/2013
OFF_PA10002764,Office Supplies,Paper,1/31/2013
TEC_AC10000736,Technology,Accessories,5/13/2014
OFF_SU10000898,Office Supplies,Supplies,5/25/2013
OFF_PA10004327,Office Supplies,Paper,5/25/2013
OFF_PA10000143,Office Supplies,Paper,8/10/2013
TEC_AC10002550,Technology,Accessories,2/5/2011
OFF_ST10003306,Office Supplies,Storage,10/11/2012
TEC_MA10000045,Technology,Machines,9/11/2012
OFF_ST10001505,Office Supplies,Storage,9/11/2012
OFF_BI10004781,Office Supplies,Binders,7/9/2012
TEC_PH10002680,Technology,Phones,7/9/2012
OFF_BI10000848,Office Supplies,Binders,7/9/2012
FUR_BO10004467,Furniture,Bookcases,5/14/2014
OFF_BI10001670,Office Supplies,Binders,7/22/2014
OFF_ST10000136,Office Supplies,Storage,7/22/2014
TEC_PH10004522,Technology,Phones,7/22/2014
FUR_FU10002960,Furniture,Furnishings,11/24/2011
TEC_PH10002584,Technology,Phones,11/24/2011
FUR_FU10002505,Furniture,Furnishings,11/15/2011
TEC_AC10003832,Technology,Accessories,11/15/2011
OFF_SU10002537,Office Supplies,Supplies,11/15/2011
OFF_SU10003505,Office Supplies,Supplies,3/24/2014
TEC_AC10001465,Technology,Accessories,12/19/2013
TEC_AC10003832,Technology,Accessories,12/19/2013
FUR_FU10003731,Furniture,Furnishings,12/19/2013
OFF_BI10004828,Office Supplies,Binders,4/8/2014
TEC_PH10003012,Technology,Phones,4/8/2014
OFF_AP10002311,Office Supplies,Appliances,4/8/2014
FUR_CH10004626,Furniture,Chairs,4/8/2014
TEC_AC10001606,Technology,Accessories,2/9/2011
