ord_id,cust_id,ord_date,ord_shipdate
CA-2014-136007,AC-10615,2/24/2014,3/3/2014
CA-2014-136007,AC-10615,2/24/2014,3/3/2014
CA-2013-157364,LT-17110,11/20/2013,11/22/2013
US-2013-112970,TB-21250,11/15/2013,11/16/2013
US-2014-152492,AH-10585,7/7/2014,7/7/2014
CA-2013-101168,SS-20140,12/26/2013,2/1/2014
CA-2014-104010,TD-20995,4/24/2014,4/26/2014
CA-2012-130253,PP-18955,12/14/2012,12/18/2012
US-2012-155369,PG-18820,4/19/2012,4/25/2012
US-2012-155369,PG-18820,4/19/2012,4/25/2012
CA-2013-131205,AA-10645,5/9/2013,9/9/2013
CA-2013-131205,AA-10645,5/9/2013,9/9/2013
CA-2013-131205,AA-10645,5/9/2013,9/9/2013
CA-2013-131205,AA-10645,5/9/2013,9/9/2013
CA-2014-122364,FA-14230,9/25/2014,9/30/2014
CA-2014-122364,FA-14230,9/25/2014,9/30/2014
CA-2013-117912,TB-21520,4/2/2013,8/2/2013
CA-2014-145702,AH-10075,5/20/2014,5/25/2014
CA-2014-145702,AH-10075,5/20/2014,5/25/2014
CA-2012-113215,CP-12085,3/9/2012,8/9/2012
CA-2013-154662,BF-11215,6/17/2013,10/6/2013
CA-2012-105571,CP-12340,7/11/2012,11/11/2012
CA-2012-105571,CP-12340,7/11/2012,11/11/2012
CA-2013-152765,LS-17245,6/16/2013,6/19/2013
CA-2012-153878,TS-21655,4/25/2012,4/30/2012
CA-2012-153878,TS-21655,4/25/2012,4/30/2012
CA-2013-124016,JS-15940,9/24/2013,9/27/2013
CA-2013-124016,JS-15940,9/24/2013,9/27/2013
CA-2013-124016,JS-15940,9/24/2013,9/27/2013
CA-2013-113551,NF-18385,8/19/2013,8/21/2013
CA-2013-113551,NF-18385,8/19/2013,8/21/2013
CA-2011-107524,KN-16705,2/3/2011,8/3/2011
CA-2011-107524,KN-16705,2/3/2011,8/3/2011
CA-2011-138072,GA-14725,12/30/2011,3/1/2012
CA-2012-134201,EH-14125,4/16/2012,10/4/2012
CA-2012-134201,EH-14125,4/16/2012,10/4/2012
CA-2012-111780,RA-19285,12/25/2012,12/30/2012
CA-2012-111780,RA-19285,12/25/2012,12/30/2012
CA-2012-111780,RA-19285,12/25/2012,12/30/2012
CA-2012-119942,TT-21070,5/4/2012,7/4/2012
CA-2012-151547,AH-10465,1/17/2012,1/23/2012
CA-2014-166695,CC-12430,5/21/2014,5/25/2014
CA-2014-166695,CC-12430,5/21/2014,5/25/2014
CA-2014-166695,CC-12430,5/21/2014,5/25/2014
CA-2014-167542,KD-16495,8/14/2014,8/21/2014
CA-2012-120901,BG-11035,12/31/2012,4/1/2013
CA-2012-120901,BG-11035,12/31/2012,4/1/2013
CA-2012-120901,BG-11035,12/31/2012,4/1/2013
CA-2014-121398,FH-14365,12/26/2014,12/30/2014
CA-2014-121398,FH-14365,12/26/2014,12/30/2014
CA-2013-151561,PG-18820,2/9/2013,8/9/2013
CA-2013-151561,PG-18820,2/9/2013,8/9/2013
CA-2013-151561,PG-18820,2/9/2013,8/9/2013
CA-2013-151561,PG-18820,2/9/2013,8/9/2013
CA-2014-154676,NZ-18565,6/8/2014,9/8/2014
US-2011-165589,TB-21595,2/19/2011,2/19/2011
US-2013-132577,JE-15475,11/23/2013,11/28/2013
US-2013-132577,JE-15475,11/23/2013,11/28/2013
US-2013-132577,JE-15475,11/23/2013,11/28/2013
US-2013-132577,JE-15475,11/23/2013,11/28/2013
US-2013-132577,JE-15475,11/23/2013,11/28/2013
CA-2012-114048,EH-13945,12/14/2012,12/18/2012
CA-2012-137281,BF-10975,6/13/2012,6/17/2012
US-2014-162068,PC-18745,12/29/2014,1/1/2015
CA-2014-100111,SV-20365,9/21/2014,9/27/2014
CA-2014-100111,SV-20365,9/21/2014,9/27/2014
CA-2014-100111,SV-20365,9/21/2014,9/27/2014
CA-2014-100111,SV-20365,9/21/2014,9/27/2014
CA-2014-100111,SV-20365,9/21/2014,9/27/2014
CA-2014-100111,SV-20365,9/21/2014,9/27/2014
CA-2014-100111,SV-20365,9/21/2014,9/27/2014
CA-2014-100111,SV-20365,9/21/2014,9/27/2014
CA-2014-100111,SV-20365,9/21/2014,9/27/2014
CA-2014-100111,SV-20365,9/21/2014,9/27/2014
CA-2014-100111,SV-20365,9/21/2014,9/27/2014
CA-2014-100111,SV-20365,9/21/2014,9/27/2014
CA-2014-100111,SV-20365,9/21/2014,9/27/2014
CA-2014-100111,SV-20365,9/21/2014,9/27/2014
US-2014-132381,Dp-13240,8/23/2014,8/25/2014
CA-2012-147011,HR-14830,6/18/2012,6/22/2012
CA-2011-120852,WB-21850,12/20/2011,12/25/2011
CA-2011-120852,WB-21850,12/20/2011,12/25/2011
CA-2013-150007,AS-10090,9/17/2013,12/9/2013
CA-2013-150007,AS-10090,9/17/2013,12/9/2013
CA-2013-124590,SP-20920,11/13/2013,11/17/2013
CA-2013-124590,SP-20920,11/13/2013,11/17/2013
CA-2013-124590,SP-20920,11/13/2013,11/17/2013
CA-2013-124590,SP-20920,11/13/2013,11/17/2013
CA-2013-124590,SP-20920,11/13/2013,11/17/2013
CA-2013-133802,SP-20650,3/15/2013,3/21/2013
US-2013-113677,CM-12655,11/14/2013,11/20/2013
US-2013-113677,CM-12655,11/14/2013,11/20/2013
CA-2014-143378,JR-16210,9/20/2014,9/26/2014
CA-2014-143378,JR-16210,9/20/2014,9/26/2014
CA-2014-143378,JR-16210,9/20/2014,9/26/2014
CA-2014-143378,JR-16210,9/20/2014,9/26/2014
CA-2014-152660,CB-12415,5/12/2014,10/12/2014
CA-2012-142139,SD-20485,5/9/2012,8/31/2012
CA-2014-145772,SS-20140,4/6/2014,8/6/2014
CA-2014-145772,SS-20140,4/6/2014,8/6/2014
CA-2014-145772,SS-20140,4/6/2014,8/6/2014
CA-2013-124100,EH-13990,1/4/2013,7/4/2013
US-2011-158400,AH-10030,10/25/2011,10/28/2011
CA-2014-162033,EM-14200,3/4/2014,3/27/2014
CA-2014-162033,EM-14200,3/4/2014,3/27/2014
CA-2011-163447,TB-21190,12/27/2011,12/31/2011
CA-2014-145737,AB-10165,9/16/2014,9/21/2014
CA-2013-148096,AO-10810,8/17/2013,8/20/2013
CA-2013-146766,TT-21220,5/11/2013,5/11/2013
CA-2012-105613,KN-16705,10/18/2012,10/22/2012
CA-2012-105613,KN-16705,10/18/2012,10/22/2012
US-2013-142251,FO-14305,1/11/2013,5/11/2013
CA-2011-131247,GA-14725,3/30/2011,4/4/2011
US-2012-113593,NC-18415,4/18/2012,4/20/2012
CA-2014-121083,JF-15190,7/16/2014,10/7/2014
CA-2014-121083,JF-15190,7/16/2014,10/7/2014
CA-2014-121083,JF-15190,7/16/2014,10/7/2014
CA-2014-121083,JF-15190,7/16/2014,10/7/2014
CA-2014-151190,GT-14710,2/7/2014,6/28/2014
CA-2011-133543,KM-16660,12/22/2011,12/26/2011
CA-2014-105130,PJ-18835,11/22/2014,11/26/2014
CA-2014-105130,PJ-18835,11/22/2014,11/26/2014
CA-2013-161928,AC-10660,6/28/2013,6/30/2013
CA-2014-101322,JG-15310,12/29/2014,1/1/2015
US-2013-106600,RM-19375,9/4/2013,12/4/2013
CA-2011-111871,EK-13795,3/18/2011,3/21/2011
CA-2014-139437,RD-19585,4/7/2014,9/7/2014
CA-2014-151484,CV-12805,4/21/2014,4/24/2014
CA-2014-151484,CV-12805,4/21/2014,4/24/2014
CA-2014-151484,CV-12805,4/21/2014,4/24/2014
CA-2014-151484,CV-12805,4/21/2014,4/24/2014
CA-2013-104150,AG-10330,4/8/2013,6/8/2013
CA-2013-104150,AG-10330,4/8/2013,6/8/2013
CA-2013-161025,GM-14440,4/12/2013,10/12/2013
CA-2011-103989,MC-17605,3/19/2011,3/21/2011
CA-2011-103989,MC-17605,3/19/2011,3/21/2011
CA-2011-103989,MC-17605,3/19/2011,3/21/2011
CA-2011-103989,MC-17605,3/19/2011,3/21/2011
CA-2011-103989,MC-17605,3/19/2011,3/21/2011
CA-2011-103989,MC-17605,3/19/2011,3/21/2011
CA-2011-103989,MC-17605,3/19/2011,3/21/2011
CA-2012-142433,ES-14020,4/20/2012,4/25/2012
CA-2012-132815,RW-19540,9/19/2012,9/22/2012
CA-2011-101266,MM-17920,8/27/2011,8/30/2011
CA-2013-141523,MH-17440,12/20/2013,12/25/2013
CA-2013-141523,MH-17440,12/20/2013,12/25/2013
US-2011-106299,NZ-18565,2/8/2011,8/8/2011
US-2011-106299,NZ-18565,2/8/2011,8/8/2011
US-2011-106299,NZ-18565,2/8/2011,8/8/2011
CA-2012-158421,GB-14575,9/21/2012,9/26/2012
CA-2012-158421,GB-14575,9/21/2012,9/26/2012
CA-2012-158421,GB-14575,9/21/2012,9/26/2012
CA-2012-158421,GB-14575,9/21/2012,9/26/2012
CA-2012-158421,GB-14575,9/21/2012,9/26/2012
CA-2012-158421,GB-14575,9/21/2012,9/26/2012
CA-2012-158421,GB-14575,9/21/2012,9/26/2012
CA-2012-158421,GB-14575,9/21/2012,9/26/2012
CA-2012-158421,GB-14575,9/21/2012,9/26/2012
CA-2013-143609,DB-13270,12/12/2013,12/14/2013
CA-2012-138331,JK-15625,7/8/2012,12/8/2012
CA-2012-138954,MH-17785,11/15/2012,11/17/2012
CA-2012-138954,MH-17785,11/15/2012,11/17/2012
CA-2012-138954,MH-17785,11/15/2012,11/17/2012
CA-2014-157903,AM-10705,5/4/2014,9/4/2014
CA-2013-157259,JM-15535,12/25/2013,12/29/2013
CA-2014-107986,MW-18220,12/14/2014,12/14/2014
CA-2014-104927,AG-10330,12/23/2014,12/27/2014
CA-2014-104927,AG-10330,12/23/2014,12/27/2014
CA-2014-104927,AG-10330,12/23/2014,12/27/2014
CA-2014-113453,CM-12160,10/22/2014,10/29/2014
CA-2014-113453,CM-12160,10/22/2014,10/29/2014
CA-2012-149909,RA-19915,11/13/2012,11/17/2012
CA-2012-149909,RA-19915,11/13/2012,11/17/2012
CA-2012-149909,RA-19915,11/13/2012,11/17/2012
CA-2012-146675,SB-20185,4/16/2012,4/20/2012
CA-2012-146675,SB-20185,4/16/2012,4/20/2012
CA-2013-118332,PK-19075,12/17/2013,12/24/2013
CA-2013-133669,SV-20935,10/22/2013,10/28/2013
CA-2014-145660,MG-17650,2/12/2014,4/12/2014
CA-2013-133697,CM-12445,10/21/2013,10/25/2013
CA-2013-133697,CM-12445,10/21/2013,10/25/2013
CA-2013-133697,CM-12445,10/21/2013,10/25/2013
CA-2014-148138,ME-18010,4/10/2014,9/30/2014
CA-2014-119809,YS-21880,8/19/2014,8/26/2014
CA-2014-119809,YS-21880,8/19/2014,8/26/2014
CA-2014-119809,YS-21880,8/19/2014,8/26/2014
CA-2014-149944,MB-17305,11/13/2014,11/17/2014
CA-2014-149944,MB-17305,11/13/2014,11/17/2014
CA-2011-128538,AS-10240,10/15/2011,11/10/2011
CA-2012-161711,MC-17425,3/12/2012,11/28/2012
CA-2012-161711,MC-17425,3/12/2012,11/28/2012
US-2012-129553,PG-18820,2/8/2012,7/27/2012
CA-2013-160220,JS-16030,10/21/2013,10/27/2013
CA-2013-160220,JS-16030,10/21/2013,10/27/2013
CA-2013-160220,JS-16030,10/21/2013,10/27/2013
US-2014-157224,JB-16000,9/15/2014,9/19/2014
CA-2014-140627,DK-12985,12/24/2014,12/28/2014
CA-2014-140627,DK-12985,12/24/2014,12/28/2014
CA-2014-140627,DK-12985,12/24/2014,12/28/2014
CA-2012-133445,JF-15490,5/10/2012,9/10/2012
CA-2012-133445,JF-15490,5/10/2012,9/10/2012
CA-2011-148782,PO-18850,2/11/2011,7/11/2011
CA-2013-148208,BT-11530,1/22/2013,1/27/2013
CA-2013-148208,BT-11530,1/22/2013,1/27/2013
CA-2014-127656,NW-18400,7/18/2014,12/7/2014
US-2014-142188,JF-15415,12/9/2014,12/9/2014
US-2014-142188,JF-15415,12/9/2014,12/9/2014
US-2014-142188,JF-15415,12/9/2014,12/9/2014
US-2014-142188,JF-15415,12/9/2014,12/9/2014
US-2014-142188,JF-15415,12/9/2014,12/9/2014
CA-2013-144400,AC-10420,2/23/2013,2/27/2013
US-2013-155180,TB-21280,1/22/2013,1/29/2013
CA-2012-134075,HA-14905,12/12/2012,12/16/2012
CA-2012-134075,HA-14905,12/12/2012,12/16/2012
US-2013-131912,LH-17155,2/11/2013,10/30/2013
CA-2014-141572,LO-17170,1/6/2014,5/29/2014
CA-2011-134621,DP-13390,12/21/2011,12/28/2011
CA-2013-165561,CR-12580,11/25/2013,11/29/2013
CA-2012-112305,KB-16405,11/20/2012,11/25/2012
CA-2012-112305,KB-16405,11/20/2012,11/25/2012
CA-2012-112305,KB-16405,11/20/2012,11/25/2012
CA-2014-121580,ML-17410,5/6/2014,5/30/2014
CA-2014-121580,ML-17410,5/6/2014,5/30/2014
CA-2014-121580,ML-17410,5/6/2014,5/30/2014
CA-2014-121580,ML-17410,5/6/2014,5/30/2014
CA-2011-101147,MC-17575,2/12/2011,4/12/2011
CA-2011-165806,VM-21685,7/4/2011,7/4/2011
CA-2011-165806,VM-21685,7/4/2011,7/4/2011
CA-2012-151624,VW-21775,8/9/2012,9/14/2012
CA-2014-139444,GK-14620,9/16/2014,10/9/2014
CA-2012-133977,AT-10435,6/9/2012,8/9/2012
CA-2014-141425,AR-10825,3/11/2014,7/11/2014
CA-2012-133536,JH-15820,3/28/2012,3/30/2012
CA-2012-150441,RA-19285,8/13/2012,8/17/2012
CA-2012-162607,RO-19780,5/18/2012,12/5/2012
CA-2014-103506,LR-17035,7/24/2014,7/28/2014
CA-2013-132479,MK-17905,9/25/2013,9/27/2013
CA-2014-160724,YS-21880,6/5/2014,11/5/2014
US-2013-115952,JH-15910,7/10/2013,7/10/2013
CA-2011-146731,AT-10735,3/11/2011,8/11/2011
CA-2011-146731,AT-10735,3/11/2011,8/11/2011
CA-2012-115392,RM-19675,1/10/2012,4/10/2012
CA-2012-115392,RM-19675,1/10/2012,4/10/2012
CA-2014-102379,BB-11545,3/12/2014,7/12/2014
CA-2014-102379,BB-11545,3/12/2014,7/12/2014
CA-2014-102379,BB-11545,3/12/2014,7/12/2014
CA-2014-149706,AS-10285,12/12/2014,12/13/2014
US-2013-139087,DK-13375,7/18/2013,7/23/2013
US-2013-139087,DK-13375,7/18/2013,7/23/2013
US-2013-139087,DK-13375,7/18/2013,7/23/2013
US-2013-139087,DK-13375,7/18/2013,7/23/2013
US-2013-139087,DK-13375,7/18/2013,7/23/2013
US-2013-139087,DK-13375,7/18/2013,7/23/2013
US-2013-139087,DK-13375,7/18/2013,7/23/2013
CA-2014-152226,JH-15910,5/13/2014,5/17/2014
CA-2012-116484,JK-15205,11/20/2012,11/26/2012
CA-2012-116484,JK-15205,11/20/2012,11/26/2012
CA-2013-100944,EH-13765,9/25/2013,9/29/2013
CA-2013-100944,EH-13765,9/25/2013,9/29/2013
CA-2013-125080,VW-21775,10/22/2013,10/27/2013
CA-2013-121020,CG-12040,1/11/2013,10/25/2013
CA-2011-100090,EB-13705,8/7/2011,12/7/2011
CA-2011-100090,EB-13705,8/7/2011,12/7/2011
US-2012-139675,NF-18595,3/13/2012,3/18/2012
US-2012-139675,NF-18595,3/13/2012,3/18/2012
CA-2014-143756,ME-17725,3/12/2014,6/12/2014
CA-2012-151253,AZ-10750,4/22/2012,4/26/2012
CA-2012-151253,AZ-10750,4/22/2012,4/26/2012
CA-2011-141152,RF-19345,9/16/2011,9/19/2011
CA-2011-141313,AJ-10780,12/28/2011,1/1/2012
CA-2011-141313,AJ-10780,12/28/2011,1/1/2012
CA-2011-141313,AJ-10780,12/28/2011,1/1/2012
CA-2011-169852,SF-20965,10/21/2011,10/26/2011
CA-2014-107314,MZ-17335,1/12/2014,4/12/2014
US-2011-161305,SB-20170,6/6/2011,12/6/2011
US-2011-161305,SB-20170,6/6/2011,12/6/2011
CA-2014-166919,AH-10210,11/24/2014,11/28/2014
CA-2014-162712,NK-18490,6/19/2014,6/21/2014
CA-2014-107552,AI-10855,6/5/2014,6/5/2014
CA-2013-163328,TP-21565,5/11/2013,7/11/2013
CA-2013-163328,TP-21565,5/11/2013,7/11/2013
CA-2013-163328,TP-21565,5/11/2013,7/11/2013
CA-2013-163328,TP-21565,5/11/2013,7/11/2013
CA-2013-163328,TP-21565,5/11/2013,7/11/2013
CA-2013-163328,TP-21565,5/11/2013,7/11/2013
CA-2011-112837,LW-17125,9/16/2011,11/9/2011
CA-2014-120019,NG-18355,2/17/2014,2/22/2014
CA-2014-120019,NG-18355,2/17/2014,2/22/2014
CA-2011-100762,NG-18355,11/24/2011,11/29/2011
CA-2011-100762,NG-18355,11/24/2011,11/29/2011
CA-2011-100762,NG-18355,11/24/2011,11/29/2011
CA-2011-100762,NG-18355,11/24/2011,11/29/2011
CA-2014-161459,EB-13750,11/26/2014,11/30/2014
CA-2014-161459,EB-13750,11/26/2014,11/30/2014
CA-2014-160017,SP-20860,3/10/2014,9/29/2014
CA-2011-123316,SP-20545,10/13/2011,10/17/2011
CA-2011-141299,RB-19795,3/6/2011,7/6/2011
CA-2011-104402,DB-13660,6/17/2011,6/23/2011
CA-2012-110289,NB-18655,2/11/2012,10/29/2012
CA-2012-110289,NB-18655,2/11/2012,10/29/2012
CA-2011-167927,XP-21865,1/21/2011,1/27/2011
CA-2011-167927,XP-21865,1/21/2011,1/27/2011
CA-2011-167927,XP-21865,1/21/2011,1/27/2011
CA-2011-167927,XP-21865,1/21/2011,1/27/2011
CA-2011-167927,XP-21865,1/21/2011,1/27/2011
CA-2011-167927,XP-21865,1/21/2011,1/27/2011
CA-2011-167927,XP-21865,1/21/2011,1/27/2011
CA-2011-167927,XP-21865,1/21/2011,1/27/2011
CA-2011-133305,MH-17455,7/15/2011,11/7/2011
CA-2011-133305,MH-17455,7/15/2011,11/7/2011
CA-2013-165995,BG-11740,7/9/2013,8/31/2013
CA-2013-165995,BG-11740,7/9/2013,8/31/2013
CA-2014-143112,TS-21370,6/10/2014,10/10/2014
CA-2014-143112,TS-21370,6/10/2014,10/10/2014
CA-2014-143112,TS-21370,6/10/2014,10/10/2014
US-2014-105830,DB-13660,1/1/2014,3/1/2014
CA-2012-146255,EM-14140,7/3/2012,10/3/2012
CA-2012-146255,EM-14140,7/3/2012,10/3/2012
CA-2012-146255,EM-14140,7/3/2012,10/3/2012
CA-2012-146255,EM-14140,7/3/2012,10/3/2012
CA-2014-104822,RB-19465,10/21/2014,10/21/2014
CA-2012-104486,PO-18850,1/5/2012,6/5/2012
CA-2012-104486,PO-18850,1/5/2012,6/5/2012
CA-2012-104486,PO-18850,1/5/2012,6/5/2012
CA-2014-161557,AG-10900,4/9/2014,9/9/2014
CA-2014-161130,BF-11275,4/11/2014,9/11/2014
US-2012-161347,HG-14845,9/13/2012,9/19/2012
US-2012-109015,BS-11590,6/9/2012,12/9/2012
US-2012-109015,BS-11590,6/9/2012,12/9/2012
CA-2011-110611,JD-16015,6/10/2011,10/13/2011
CA-2014-139080,CS-12250,1/24/2014,1/29/2014
CA-2014-139080,CS-12250,1/24/2014,1/29/2014
CA-2014-139080,CS-12250,1/24/2014,1/29/2014
CA-2014-139080,CS-12250,1/24/2014,1/29/2014
CA-2012-115693,FC-14245,10/12/2012,12/15/2012
US-2011-107993,SE-20110,11/25/2011,11/30/2011
CA-2014-110443,CK-12205,11/22/2014,11/26/2014
CA-2014-110443,CK-12205,11/22/2014,11/26/2014
CA-2014-110443,CK-12205,11/22/2014,11/26/2014
CA-2014-144848,DS-13030,5/4/2014,6/4/2014
CA-2014-144848,DS-13030,5/4/2014,6/4/2014
CA-2014-144848,DS-13030,5/4/2014,6/4/2014
US-2014-147998,SR-20830,5/20/2014,5/25/2014
CA-2013-103919,TP-21565,4/10/2013,8/10/2013
CA-2013-113425,JK-16120,11/22/2013,11/22/2013
CA-2014-143035,CC-12430,4/10/2014,6/10/2014
CA-2014-143035,CC-12430,4/10/2014,6/10/2014
CA-2014-143035,CC-12430,4/10/2014,6/10/2014
CA-2011-107811,LA-16780,3/5/2011,4/29/2011
CA-2011-107811,LA-16780,3/5/2011,4/29/2011
CA-2013-163216,AW-10930,8/10/2013,11/10/2013
US-2013-116442,BP-11230,12/16/2013,12/23/2013
CA-2014-150623,DB-13360,4/15/2014,11/4/2014
CA-2014-150623,DB-13360,4/15/2014,11/4/2014
US-2011-163797,PC-19000,4/13/2011,8/4/2011
CA-2013-127236,TB-21595,3/4/2013,3/30/2013
CA-2013-127236,TB-21595,3/4/2013,3/30/2013
US-2014-104661,TB-21250,1/16/2014,1/19/2014
US-2014-104661,TB-21250,1/16/2014,1/19/2014
US-2014-104661,TB-21250,1/16/2014,1/19/2014
US-2014-104661,TB-21250,1/16/2014,1/19/2014
CA-2011-134103,MV-18190,1/31/2011,5/2/2011
CA-2011-134103,MV-18190,1/31/2011,5/2/2011
CA-2012-147529,DK-12835,7/2/2012,11/2/2012
CA-2012-147529,DK-12835,7/2/2012,11/2/2012
CA-2013-129126,PK-19075,12/15/2013,12/20/2013
CA-2013-129126,PK-19075,12/15/2013,12/20/2013
CA-2013-129126,PK-19075,12/15/2013,12/20/2013
CA-2013-129126,PK-19075,12/15/2013,12/20/2013
CA-2013-129126,PK-19075,12/15/2013,12/20/2013
CA-2013-129126,PK-19075,12/15/2013,12/20/2013
CA-2014-131632,AH-10120,1/11/2014,5/11/2014
CA-2014-151981,GM-14455,7/8/2014,8/13/2014
CA-2014-151981,GM-14455,7/8/2014,8/13/2014
CA-2014-151981,GM-14455,7/8/2014,8/13/2014
CA-2014-125472,BD-11725,1/6/2014,5/31/2014
CA-2014-125472,BD-11725,1/6/2014,5/31/2014
CA-2014-125472,BD-11725,1/6/2014,5/31/2014
CA-2012-156328,RM-19375,5/12/2012,11/30/2012
CA-2014-154074,BW-11110,1/9/2014,3/9/2014
CA-2014-154074,BW-11110,1/9/2014,3/9/2014
CA-2014-161774,GT-14710,5/15/2014,5/16/2014
CA-2014-161774,GT-14710,5/15/2014,5/16/2014
CA-2014-161774,GT-14710,5/15/2014,5/16/2014
CA-2014-161774,GT-14710,5/15/2014,5/16/2014
CA-2014-161774,GT-14710,5/15/2014,5/16/2014
CA-2014-151211,AH-10120,8/18/2014,8/24/2014
CA-2014-151211,AH-10120,8/18/2014,8/24/2014
CA-2014-142671,DR-12940,11/11/2014,11/15/2014
CA-2014-144750,DL-13495,8/22/2014,8/22/2014
CA-2013-111976,BD-11620,3/13/2013,9/3/2013
CA-2013-111976,BD-11620,3/13/2013,9/3/2013
CA-2013-140130,HW-14935,1/11/2013,6/11/2013
CA-2013-140130,HW-14935,1/11/2013,6/11/2013
CA-2013-140130,HW-14935,1/11/2013,6/11/2013
CA-2013-140130,HW-14935,1/11/2013,6/11/2013
CA-2011-159121,JO-15145,1/8/2011,7/26/2011
CA-2012-149650,RD-19660,10/24/2012,10/27/2012
CA-2014-115777,DO-13645,8/20/2014,8/25/2014
CA-2013-143714,CC-12370,5/24/2013,5/28/2013
CA-2013-143714,CC-12370,5/24/2013,5/28/2013
CA-2013-143714,CC-12370,5/24/2013,5/28/2013
CA-2013-143714,CC-12370,5/24/2013,5/28/2013
CA-2011-165764,SH-20395,3/11/2011,7/11/2011
CA-2011-165764,SH-20395,3/11/2011,7/11/2011
CA-2011-165764,SH-20395,3/11/2011,7/11/2011
CA-2011-165764,SH-20395,3/11/2011,7/11/2011
CA-2012-121405,FC-14335,3/30/2012,4/4/2012
CA-2012-121405,FC-14335,3/30/2012,4/4/2012
US-2014-116897,JG-15160,5/28/2014,5/30/2014
US-2014-116897,JG-15160,5/28/2014,5/30/2014
US-2014-116897,JG-15160,5/28/2014,5/30/2014
US-2014-113992,LC-16885,12/15/2014,12/20/2014
CA-2011-166891,CC-12220,4/10/2011,6/10/2011
CA-2013-101161,BW-11110,10/14/2013,10/21/2013
CA-2013-101161,BW-11110,10/14/2013,10/21/2013
CA-2013-101161,BW-11110,10/14/2013,10/21/2013
CA-2013-101161,BW-11110,10/14/2013,10/21/2013
CA-2013-101161,BW-11110,10/14/2013,10/21/2013
CA-2012-151785,JJ-15445,5/3/2012,10/3/2012
US-2014-119816,TT-21460,5/3/2014,7/3/2014
US-2014-119816,TT-21460,5/3/2014,7/3/2014
US-2014-119816,TT-21460,5/3/2014,7/3/2014
CA-2012-156510,EH-13990,9/25/2012,9/29/2012
CA-2012-156510,EH-13990,9/25/2012,9/29/2012
CA-2012-156510,EH-13990,9/25/2012,9/29/2012
US-2012-110261,PR-18880,12/19/2012,12/23/2012
CA-2012-125710,BT-11680,8/10/2012,10/13/2012
CA-2014-161102,EC-14050,1/8/2014,4/8/2014
CA-2014-161102,EC-14050,1/8/2014,4/8/2014
CA-2011-110065,SP-20650,5/8/2011,11/8/2011
CA-2011-110065,SP-20650,5/8/2011,11/8/2011
US-2014-133361,AJ-10780,5/15/2014,5/18/2014
US-2014-133361,AJ-10780,5/15/2014,5/18/2014
US-2014-133361,AJ-10780,5/15/2014,5/18/2014
US-2014-133361,AJ-10780,5/15/2014,5/18/2014
US-2014-133361,AJ-10780,5/15/2014,5/18/2014
US-2014-133361,AJ-10780,5/15/2014,5/18/2014
US-2013-155404,AS-10630,9/23/2013,9/29/2013
CA-2012-114503,AA-10375,11/13/2012,11/17/2012
CA-2014-153080,EH-13945,5/23/2014,5/26/2014
CA-2013-163804,DB-13270,3/12/2013,9/12/2013
CA-2013-163804,DB-13270,3/12/2013,9/12/2013
CA-2013-163804,DB-13270,3/12/2013,9/12/2013
CA-2012-108532,CC-12100,2/9/2012,8/29/2012
CA-2012-108532,CC-12100,2/9/2012,8/29/2012
CA-2011-151897,VT-21700,6/6/2011,10/6/2011
CA-2013-113292,DB-13060,3/19/2013,3/21/2013
CA-2011-149524,BS-11590,1/15/2011,1/16/2011
CA-2014-140872,NR-18550,4/6/2014,11/6/2014
CA-2014-140872,NR-18550,4/6/2014,11/6/2014
CA-2014-140872,NR-18550,4/6/2014,11/6/2014
CA-2014-140872,NR-18550,4/6/2014,11/6/2014
CA-2014-140872,NR-18550,4/6/2014,11/6/2014
CA-2014-140872,NR-18550,4/6/2014,11/6/2014
CA-2014-140872,NR-18550,4/6/2014,11/6/2014
CA-2014-140872,NR-18550,4/6/2014,11/6/2014
CA-2014-113908,KN-16390,4/6/2014,10/6/2014
CA-2014-113908,KN-16390,4/6/2014,10/6/2014
CA-2014-113908,KN-16390,4/6/2014,10/6/2014
CA-2012-120621,JW-16075,3/21/2012,3/26/2012
CA-2012-120621,JW-16075,3/21/2012,3/26/2012
CA-2012-120621,JW-16075,3/21/2012,3/26/2012
US-2014-148866,JM-15535,9/20/2014,9/25/2014
CA-2011-149594,MF-18250,9/15/2011,9/19/2011
CA-2013-113845,FA-14230,11/21/2013,11/26/2013
CA-2013-113845,FA-14230,11/21/2013,11/26/2013
CA-2013-113845,FA-14230,11/21/2013,11/26/2013
CA-2014-111262,KH-16510,2/11/2014,10/29/2014
CA-2014-111262,KH-16510,2/11/2014,10/29/2014
CA-2014-111262,KH-16510,2/11/2014,10/29/2014
CA-2012-103135,SS-20515,7/24/2012,7/28/2012
CA-2012-103135,SS-20515,7/24/2012,7/28/2012
CA-2012-103135,SS-20515,7/24/2012,7/28/2012
CA-2012-103135,SS-20515,7/24/2012,7/28/2012
CA-2011-129147,LC-17050,2/11/2011,6/11/2011
CA-2011-129147,LC-17050,2/11/2011,6/11/2011
CA-2011-129147,LC-17050,2/11/2011,6/11/2011
CA-2014-128265,VW-21775,11/18/2014,11/23/2014
CA-2013-152331,LD-16855,1/7/2013,6/27/2013
US-2013-128909,SP-20545,10/10/2013,12/10/2013
US-2013-128909,SP-20545,10/10/2013,12/10/2013
CA-2014-102197,DK-13150,12/21/2014,12/27/2014
